"PURCHASEID","COMPONENTID","PRICEPAID","QUANTITY","QUANTITYRECEIVED"
7503,1305000,19.19,15,15
7503,210000,44.1,9,9
7503,609020,152.9,6,6
7503,816000,46.81,9,9
7503,108000,43.58,9,9
7503,209000,54.51,6,6
7503,310000,111.17,6,6
7503,311000,74.53,10,10
7503,407020,198.87,6,6
7503,408000,168.7,9,9
7503,507020,130.94,6,6
7503,511000,79.46,9,9
7503,109000,44.73,6,6
7504,1402020,238.66,17,17
7505,320,291.18,6,6
7505,340,287.23,10,10
7505,420,545.42,7,7
7505,410,404.95,7,7
7505,240,219.65,9,9
7505,230,196.67,12,12
7505,220,256.3,3,3
7505,350,291.8,5,5
7506,620,371.99,6,6
7506,530,740.41,8,8
7506,540,814.04,6,6
7506,610,335.45,11,11
7507,1110000,83.58,34,34
7507,1111000,56.43,54,54
7508,1605700,168.34,54,54
7508,1712000,268.28,54,54
7509,904000,29.67,18,18
7510,1422000,420.29,34,34
7510,1423000,289.95,53,53
7511,916500,44.37,9,9
7512,917500,31.3,52,52
7513,1018000,148.1,6,6
7513,908000,56.26,88,88
7514,1019000,169.01,6,6
7514,1020000,148.06,34,34
7515,1109000,74.11,18,18
7516,1822000,25.52,89,89
7516,1823000,26.93,89,89
7517,702020,18.74,22,22
7517,1112000,51.01,12,12
7517,814020,79.65,101,101
7517,805020,26.55,10,10
7517,804520,24.42,24,24
7517,803020,43.78,13,13
7517,720000,26.38,39,39
7517,1113000,28.99,16,16
7517,706020,12.6,73,73
7517,202500,20.11,4,4
7517,701020,26.93,12,12
7517,613000,78.73,3,3
7517,611020,169.07,39,39
7517,719000,20.85,3,3
7517,1303020,10.54,22,22
7517,1306000,16.01,51,51
7517,1504000,75.19,10,10
7517,1505000,101.02,101,101
7517,1510020,114.14,12,12
7517,1511000,88.31,25,25
7517,1602020,77.52,12,12
7517,1603020,69.57,12,12
7517,1605600,39.1,10,10
7517,1702020,118.6,12,12
7517,1703020,65.19,12,12
7517,1711000,44.83,10,10
7517,607020,74.8,72,72
7517,1307000,11.88,75,75
7517,305020,30.17,72,72
7517,101020,46.02,12,12
7517,102020,23.64,25,25
7517,103500,16.26,10,10
7517,104320,18.13,62,62
7517,104900,52.35,39,39
7517,201020,28.09,13,13
7517,202020,18.7,9,9
7517,203020,12.26,13,13
7517,205020,16.61,63,63
7517,208520,30.47,40,40
7517,204820,11.48,11,11
7517,302020,29.56,25,25
7517,604020,79.33,22,22
7517,501020,110.26,12,12
7517,601020,120.73,12,12
7517,509020,63.48,40,40
7517,505020,43.87,62,62
7517,504020,20.87,10,10
7517,301020,44.78,13,13
7517,502020,57.07,13,13
7517,309020,58.63,39,39
7517,406020,112.56,39,39
7517,405020,64.8,72,72
7517,403020,105.09,13,13
7517,402020,101.31,12,12
7517,401020,151.64,12,12
7517,503020,29.33,12,12
7518,1508000,160.56,5,5
7518,1410020,201.98,36,36
7519,1506000,128.65,10,10
7520,1017000,28.69,10,10
7521,1810020,32.01,10,10
7521,1810120,31.14,10,10
7521,1814020,26.71,34,34
7521,1814120,17.39,45,45
7521,1815000,16.05,24,24
7522,1605800,190.54,12,12
7522,1605920,216.38,40,40
7522,1713000,216.29,12,12
7522,1716000,240.5,39,39
7523,1204020,48.74,101,101
7524,1220000,33.8,10,10
7524,1224000,64.59,52,52
7525,1107000,10.47,9,9
7525,1108000,10.63,10,10
7526,1419000,69.6,16,16
7527,1005020,30.76,72,72
7527,1012000,36.4,12,12
7527,1013000,36.03,12,12
7528,1705000,224.09,10,10
7528,718000,43.9,10,10
7528,810500,161.15,5,5
7528,816000,45.1,10,10
7528,1114000,76.04,5,5
7528,1305000,18.91,16,16
7528,1605910,239.78,5,5
7528,1714000,302.46,5,5
7528,209000,56.5,6,6
7528,709020,64.6,5,5
7528,1605000,202.25,10,10
7528,612000,80.69,11,11
7528,609020,149.35,5,5
7528,511000,80.52,11,11
7528,507020,132.07,5,5
7528,408000,161.23,11,11
7528,407020,216.53,5,5
1413,1305000,19.11,14,14
1413,1114000,77.89,8,8
1413,816000,44.94,6,6
1413,810500,152.11,8,8
1413,718000,45.47,6,6
1413,612000,83.34,6,6
1413,709020,61.7,8,8
1413,1714000,283.09,8,8
1413,109000,43.3,8,8
1413,108000,44.83,6,6
1413,507020,125.72,8,8
1413,209000,57.26,8,8
1413,210000,44.29,6,6
1413,310000,112.07,8,8
1413,311000,78.91,6,6
1413,408000,161.34,6,6
1413,511000,82.4,6,6
1413,609020,159.49,8,8
1414,720000,27.08,110,110
1414,1112000,54.47,22,22
1414,814020,75.44,185,185
1414,805020,26.56,15,15
1414,804520,25.61,27,27
1414,803020,44.52,22,22
1414,719000,21.71,2,2
1414,706020,12.4,93,93
1414,702020,20.32,26,26
1414,1113000,28.43,7,7
1414,607020,76.5,91,91
1414,1510020,110.66,21,21
1414,613000,83.96,2,2
1414,1303020,10.66,21,21
1414,1306000,15.5,132,132
1414,1307000,12.21,99,99
1414,604020,73.77,25,25
1414,1505000,98.91,185,185
1414,611020,166.96,110,110
1414,1511000,86.7,27,27
1414,1602020,75.67,21,21
1414,1603020,66.37,22,22
1414,1605600,38.73,15,15
1414,1702020,111.04,21,21
1414,1703020,67.64,21,21
1414,1711000,46.38,15,15
1414,1504000,81.51,15,15
1414,202020,18.92,20,20
1414,101020,45.74,22,22
1414,102020,23.26,27,27
1414,103500,16.93,15,15
1414,104320,18.73,77,77
1414,701020,29.15,22,22
1414,201020,28.22,22,22
1414,601020,125.61,22,22
1414,202500,18.63,3,3
1414,203020,11.51,5,5
1414,204820,11.55,17,17
1414,205020,15.52,78,78
1414,208520,30.23,110,110
1414,301020,46.63,22,22
1414,302020,30.15,27,27
1414,309020,56.03,109,109
1414,401020,146.08,22,22
1414,402020,99.47,22,22
1414,403020,97.86,5,5
1414,405020,66.6,91,91
1414,406020,108.94,109,109
1414,501020,103.57,21,21
1414,502020,56.37,22,22
1414,503020,28.81,5,5
1414,504020,21.08,15,15
1414,104900,47.99,110,110
1414,505020,45.69,77,77
1414,509020,58.77,110,110
1414,305020,30.19,93,93
1415,1410020,203.23,74,74
1415,1508000,161.3,22,22
1416,1506000,127.08,11,11
1417,1017000,30.25,11,11
1418,1815000,15.71,10,10
1418,1810020,31.04,16,16
1418,1810120,30.44,16,16
1418,1814020,26.51,88,88
1418,1814120,18.83,66,66
1419,1716000,238.96,109,109
1419,1713000,206.42,5,5
1419,1605800,180.44,6,6
1419,1605920,204.37,109,109
1420,1204020,50.29,152,152
1421,1220000,32.39,16,16
1421,1224000,62.61,115,115
1422,1107000,9.96,15,15
1422,1108000,10.71,11,11
1423,1419000,70.06,7,7
1424,1005020,29.93,93,93
1424,1012000,36.13,21,21
1424,1013000,37.24,5,5
1425,810500,152.98,14,14
1425,1714000,291.29,15,15
1425,1705000,238.44,11,11
1425,1605910,239.49,14,14
1425,1605000,201.51,11,11
1425,1305000,18.81,21,21
1425,816000,44.56,5,5
1425,718000,45.52,5,5
1425,709020,64.48,15,15
1425,612000,79.07,5,5
1425,310000,114.89,14,14
1425,1114000,80.33,15,15
1425,609020,150.73,14,14
1425,108000,46.74,5,5
1425,109000,47.41,14,14
1425,210000,46.74,5,5
1425,311000,80.98,5,5
1425,407020,212.25,15,15
1425,408000,160.85,5,5
1425,507020,126.73,15,15
1425,511000,81.67,5,5
1425,209000,53.21,15,15
1426,1402020,251.66,15,15
1427,340,286.97,17,17
1427,420,525.67,7,7
1427,410,391.23,11,11
1427,350,287.11,12,12
1427,320,295.64,13,13
1427,240,229.21,16,16
1427,220,255.99,9,9
1427,230,197.74,16,16
1428,530,736.29,11,11
1428,540,788.67,20,20
1428,610,336.01,11,11
1428,620,367.6,5,5
1429,1110000,84.14,110,110
1429,1111000,55.33,76,76
1430,1605700,162.19,77,77
1430,1712000,268.13,76,76
1431,904000,30.62,15,15
1432,1422000,403.48,109,109
1432,1423000,298.61,76,76
1433,916500,46.75,11,11
1434,917500,32.78,70,70
1435,908000,56.93,185,185
1435,1018000,146.39,22,22
1436,1019000,168.68,21,21
1436,1020000,152.28,110,110
1437,1109000,81.4,20,20
1438,1822000,26.56,186,186
1438,1823000,24.72,186,186
1439,814020,73.07,135,135
1439,613000,81.15,5,5
1439,701020,27.4,24,24
1439,702020,19.59,16,16
1439,706020,13.24,77,77
1439,1511000,89.91,20,20
1439,719000,21.04,5,5
1439,607020,78.55,76,76
1439,720000,24.88,77,77
1439,803020,47.36,23,23
1439,804520,24.66,20,20
1439,805020,25.14,17,17
1439,611020,177.61,75,75
1439,1711000,44.37,16,16
1439,1113000,29.58,15,15
1439,1112000,50.5,23,23
1439,1306000,15.66,100,100
1439,1307000,12.54,70,70
1439,1504000,78.55,16,16
1439,1510020,118.02,23,23
1439,1602020,73.28,24,24
1439,1603020,68.67,9,9
1439,1605600,40.09,16,16
1439,1702020,110.4,23,23
1439,1703020,67.97,9,9
1439,604020,72.95,16,16
1439,1505000,93.68,134,134
1439,104900,48.24,76,76
1439,1303020,10.79,28,28
1439,101020,42.53,24,24
1439,102020,24.49,21,21
1439,601020,129.97,23,23
1439,104320,17.4,60,60
1439,201020,30.61,23,23
1439,202020,18.68,5,5
1439,202500,18.94,4,4
1439,203020,11.43,12,12
1439,204820,11.2,17,17
1439,205020,15.74,60,60
1439,208520,29.05,76,76
1439,301020,46.82,23,23
1439,406020,115.75,76,76
1439,509020,64.41,76,76
1439,505020,46.42,59,59
1439,504020,20.66,17,17
1439,503020,29.38,12,12
1439,502020,53.15,9,9
1439,302020,29.68,21,21
1439,501020,105.98,24,24
1439,405020,65.49,76,76
1439,403020,98.06,11,11
1439,402020,101.56,9,9
1439,401020,148.62,23,23
1439,309020,56.15,77,77
1439,305020,31.28,75,75
1439,103500,15.51,16,16
1440,1508000,165.77,31,31
1440,1410020,199.83,68,68
1441,1506000,132.06,10,10
1442,1017000,30.43,10,10
1443,1810020,30.8,16,16
1443,1810120,31.54,16,16
1443,1814020,24.81,108,108
1443,1814120,18.05,39,39
1443,1815000,16.05,22,22
1444,1605920,223.52,76,76
1444,1713000,206.77,12,12
1444,1605800,190.33,11,11
1444,1716000,233.2,76,76
1445,1204020,48.55,132,132
1446,1220000,34.03,16,16
1446,1224000,68.1,87,87
1447,1107000,10.5,16,16
1447,1108000,10.83,10,10
1448,1419000,73.92,15,15
1449,1005020,29.89,75,75
1449,1013000,37.16,11,11
1449,1012000,36.06,9,9
1450,511000,83.28,10,10
1450,1705000,237.56,10,10
1450,1605910,251.38,31,31
1450,1605000,192.73,10,10
1450,1305000,19.62,41,41
1450,1114000,74.56,30,30
1450,816000,45.21,11,11
1450,810500,160.72,30,30
1450,718000,43.23,11,11
1450,709020,65.96,31,31
1450,609020,152.75,30,30
1450,1714000,305.14,30,30
1450,507020,134.06,30,30
1450,408000,164.41,11,11
1450,407020,205.8,30,30
1450,311000,77.97,10,10
1450,310000,118.65,31,31
1450,210000,47.58,11,11
1450,209000,57.88,31,31
1450,109000,46.89,31,31
1450,108000,47.06,11,11
1450,612000,78.57,10,10
1451,1402020,233.64,16,16
1452,220,242.14,3,3
1452,230,208.17,12,12
1452,240,220.13,12,12
1452,320,308.39,11,11
1452,340,280.02,12,12
1452,350,299.49,8,8
1452,410,371.96,11,11
1452,420,525.72,15,15
1453,610,353.21,13,13
1453,620,386.68,9,9
1453,540,835.72,10,10
1453,530,750.9,7,7
1454,1111000,55.29,60,60
1454,1110000,77.41,76,76
1455,1605700,173.45,58,58
1455,1712000,262.86,59,59
1456,904000,29.68,17,17
1457,1422000,406.91,76,76
1457,1423000,281.14,58,58
1458,916500,43.48,11,11
1459,917500,31.28,75,75
1460,908000,59.22,135,135
1460,1018000,155.44,31,31
1461,1019000,161.82,24,24
1461,1020000,149.83,76,76
1462,1109000,76.82,5,5
1463,1822000,25.01,135,135
1463,1823000,25.9,135,135
7238,701020,28.78,12,12
7238,805000,26.8,30,30
7238,804520,24.16,11,11
7238,804500,20.43,93,93
7238,803020,45.87,11,11
7238,801000,27.71,39,39
7238,717000,31.3,25,25
7238,706000,12.47,88,88
7238,705000,13.39,22,22
7238,806000,14.29,16,16
7238,702020,18.79,12,12
7238,1113000,28.21,63,63
7238,701000,29.79,39,39
7238,607500,100.46,32,32
7238,605000,51.17,54,54
7238,604020,79.3,12,12
7238,604000,56.63,37,37
7238,703000,13.36,28,28
7238,1602020,71.74,11,11
7238,1711000,43.82,13,13
7238,1709000,102.6,58,58
7238,1703020,71.11,63,63
7238,1703000,70.95,34,34
7992,601020,119.36,6,6
7992,309020,58.66,20,20
7992,505020,47.27,39,39
7992,504020,19.95,40,40
7992,503020,27.77,19,19
7992,502020,57.03,9,9
7992,406020,117.07,20,20
7992,405020,65.11,77,77
7992,403020,96.79,18,18
7992,402020,106.11,9,9
7992,401020,143.84,6,6
7992,501020,101.83,6,6
7993,1410020,189.47,39,39
7993,1508000,158.91,10,10
7994,1506000,128.86,15,15
7995,1017000,31.39,16,16
7996,1810120,32.47,40,40
7996,1814020,24.83,32,32
7996,1814120,17.14,49,49
7996,1815000,17.03,36,36
7996,1810020,32.18,40,40
7997,1716000,244.54,20,20
7997,1605800,174.59,18,18
7997,1605920,213.56,20,20
7997,1713000,206.95,18,18
7998,1204020,51.59,78,78
7999,1224000,67.34,38,38
7999,1220000,30.93,40,40
8000,1107000,10.66,39,39
8000,1108000,10.69,15,15
8001,1419000,71.22,19,19
8002,1013000,36.11,18,18
8002,1005020,30.12,78,78
8002,1012000,36.48,9,9
8003,709020,63.41,10,10
8003,810500,155.93,10,10
8003,816000,44.72,15,15
8003,1114000,80.13,10,10
8003,1305000,18.03,25,25
8003,1605000,187.06,15,15
8003,1705000,217.58,15,15
8003,612000,83.02,15,15
8003,1714000,303.07,10,10
8003,1605910,240.86,10,10
8003,108000,43.28,15,15
8003,511000,81.34,15,15
8003,507020,128.67,10,10
8003,408000,161.29,15,15
8003,407020,205.03,10,10
8003,311000,81.1,15,15
8003,310000,114.16,10,10
8003,210000,45.67,15,15
8003,209000,55.04,10,10
8003,109000,44.42,10,10
8003,609020,163.52,10,10
8003,718000,43.97,15,15
8004,1402020,248.84,39,39
8005,220,261.31,5,5
8005,230,209.32,12,12
8005,240,228.89,10,10
8005,320,288.02,9,9
8005,340,287.62,6,6
8005,350,287.72,8,8
8005,410,392.91,7,7
8005,420,549.48,9,9
8006,540,839.44,10,10
8006,610,337.77,8,8
8006,530,765.99,8,8
8006,620,362.44,6,6
8007,1110000,78.38,20,20
8007,1111000,52.58,38,38
8008,1605700,162.66,39,39
8008,1712000,256.06,38,38
8009,904000,29.76,40,40
8010,1422000,393.32,20,20
8010,1423000,295.76,39,39
8011,916500,44.67,15,15
8012,917500,31.66,44,44
8013,908000,55.93,59,59
8013,1018000,153.09,10,10
8014,1020000,155.46,20,20
8014,1019000,156.86,6,6
8015,1109000,77.17,8,8
8016,1823000,25.83,59,59
8016,1822000,25.1,59,59
8017,702020,19.51,27,27
8017,1113000,29.91,16,16
8017,814020,78.8,64,64
8017,805020,25.24,45,45
8017,804520,24.39,27,27
8017,803020,44.17,6,6
8017,706020,13.5,81,81
8017,701020,27.34,6,6
8017,611020,180.36,28,28
8017,607020,80.26,81,81
8017,604020,74.11,27,27
8017,1605600,38.76,45,45
8017,720000,26.8,28,28
8017,1306000,15.48,34,34
8017,1307000,12.36,47,47
8017,1504000,77.42,44,44
8017,1505000,94.98,64,64
8017,1510020,113.33,6,6
8017,1511000,82.92,28,28
8017,601020,124.48,6,6
8017,1603020,65.81,11,11
8017,1112000,52.69,6,6
8017,1702020,112.88,6,6
8017,1703020,67.38,11,11
8017,1711000,46.63,44,44
8017,1602020,76.06,6,6
8017,301020,44.37,6,6
8017,101020,42.63,6,6
8017,102020,23.79,27,27
8017,103500,15.46,45,45
8017,104320,18.75,37,37
8017,104900,49,28,28
8017,201020,29.14,6,6
8017,202020,18.03,11,11
8017,203020,12.02,17,17
8017,204820,11.73,46,46
8017,509020,59.05,28,28
8017,208520,29.78,28,28
8017,302020,29.77,27,27
8017,501020,111.08,6,6
8017,505020,45.78,36,36
8017,504020,21.45,45,45
8017,205020,16.11,36,36
8017,502020,57.67,11,11
8017,305020,30.06,81,81
8017,406020,113.28,28,28
8017,405020,65.92,81,81
8017,403020,104.49,16,16
8017,402020,107.09,11,11
8017,401020,146.31,6,6
8017,309020,58.11,28,28
8017,1303020,11.42,61,61
8017,503020,29.24,16,16
8018,1410020,197.64,36,36
8018,1508000,157.38,9,9
8019,1506000,136.14,10,10
8020,1017000,29.46,10,10
8021,1814120,18.6,42,42
8021,1815000,15.66,33,33
8021,1810120,33.18,45,45
8021,1810020,30.52,45,45
8021,1814020,24.88,30,30
8022,1605800,183.15,16,16
8022,1605920,207.68,28,28
8022,1713000,213.67,16,16
8022,1716000,242.75,28,28
8023,1204020,47.59,73,73
8024,1220000,32.37,45,45
8024,1224000,65.51,45,45
8025,1107000,9.98,45,45
8025,1108000,10.17,10,10
8026,1419000,71.15,16,16
8027,1013000,36.84,16,16
8027,1005020,30.84,81,81
8027,1012000,34.14,11,11
8028,612000,79.91,10,10
8028,1605910,240.76,9,9
8028,1605000,203.3,10,10
8028,209000,54.84,9,9
8028,1305000,18.71,19,19
8028,1705000,235.05,10,10
8028,1114000,75.18,10,10
8028,816000,43.45,10,10
8028,810500,154.17,9,9
8028,718000,45.57,10,10
8028,709020,65.37,9,9
8028,609020,149,9,9
8028,511000,84.57,10,10
8028,507020,126.1,9,9
8028,408000,164.82,10,10
8028,407020,203.61,9,9
8028,311000,74.15,10,10
8028,210000,44.49,10,10
8028,109000,44.75,9,9
8028,108000,43.62,10,10
8028,1714000,284.07,9,9
8028,310000,118.7,9,9
8029,1402020,244.65,45,45
8030,230,199.67,9,9
8030,240,233.41,7,7
8030,320,285.35,8,8
8030,340,274.04,6,6
8030,350,301.57,5,5
8030,410,406.38,7,7
8030,420,523.25,9,9
8030,220,245.88,7,7
8031,620,366.01,5,5
8031,530,728.19,5,5
8031,540,761.52,11,11
8031,610,340.22,8,8
8032,1110000,81.5,28,28
8032,1111000,55.39,37,37
8033,1605700,173.67,36,36
8033,1712000,257.2,36,36
8034,904000,28.72,45,45
8035,1422000,412.64,28,28
8035,1423000,286.91,36,36
8036,916500,47.08,10,10
8037,917500,31.08,42,42
8038,908000,60.93,64,64
8038,1018000,152.53,9,9
8039,1019000,160.05,6,6
8039,1020000,149.29,28,28
8040,1109000,77.93,11,11
8041,1823000,25.98,64,64
8041,1822000,25.63,64,64
8042,1303020,10.9,79,79
8042,1711000,43.23,57,57
8042,607020,74.53,82,82
8042,604020,78.38,36,36
8042,701020,28.3,5,5
8042,702020,18.84,37,37
8042,706020,13.02,82,82
8042,720000,26.52,12,12
8042,803020,43.6,5,5
8042,804520,23.54,37,37
8042,805020,26.19,57,57
8042,814020,73.4,37,37
8042,1113000,30.39,21,21
8042,1306000,16.89,17,17
8042,1307000,12.28,41,41
8042,1504000,76.45,56,56
8042,1505000,100.42,37,37
8042,1510020,107.52,5,5
8042,1511000,86.01,36,36
8042,1602020,75.53,5,5
8042,1603020,65.23,15,15
8042,1605600,40.21,56,56
8042,1702020,117.36,5,5
8042,1703020,66.79,16,16
8042,601020,126.69,5,5
8042,1112000,53.07,5,5
8042,301020,45.42,5,5
8042,611020,166.78,12,12
8042,101020,46.17,5,5
8042,102020,22.31,37,37
8042,103500,16.74,56,56
8042,104320,17.68,25,25
8042,104900,49.8,12,12
8042,201020,29.33,5,5
8042,202020,17.65,16,16
8042,203020,11.53,21,21
8042,204820,11.18,57,57
8042,509020,64.06,12,12
8042,208520,29.68,12,12
8042,405020,64.81,82,82
8042,505020,45.17,25,25
8042,504020,21.14,58,58
8042,503020,27.87,21,21
8042,502020,56.71,15,15
8042,205020,16.1,26,26
8042,406020,112.65,12,12
8042,302020,27.83,36,36
8042,403020,96.69,22,22
8042,402020,104.21,15,15
8042,401020,152.74,5,5
8042,309020,58.51,12,12
8042,305020,29.61,82,82
8042,501020,107.2,5,5
8043,1410020,195.68,44,44
8043,1508000,164.45,12,12
8044,1506000,125.8,12,12
8045,1017000,30.17,12,12
8046,1810020,30.89,57,57
8046,1810120,31.76,57,57
8046,1814020,26.35,35,35
8046,1814120,18.18,55,55
8046,1815000,16.86,42,42
8047,1605800,176.35,21,21
8047,1605920,218.26,12,12
8047,1713000,216.26,21,21
8047,1716000,249.29,12,12
8048,1204020,48.55,69,69
8049,1220000,31.18,57,57
8049,1224000,64.9,33,33
8050,1108000,10.26,12,12
8050,1107000,10.06,57,57
8051,1419000,73.62,21,21
8052,1012000,36.37,15,15
8052,1013000,35.7,22,22
8052,1005020,28.61,82,82
8053,612000,79.65,12,12
8053,609020,162.19,12,12
8053,1714000,302.57,12,12
8053,1705000,233.99,12,12
8053,1605910,232.98,12,12
8053,1605000,185.75,12,12
8053,1305000,17.93,25,25
8053,1114000,75.53,12,12
8053,816000,43.33,13,13
8053,810500,159.69,12,12
8053,718000,45.81,13,13
8053,310000,111.23,12,12
8053,709020,60.58,12,12
7592,1113000,28.19,28,28
7592,706020,13.21,50,50
7592,202500,20.25,4,4
7592,701020,28.77,13,13
7592,613000,82.34,4,4
7592,611020,178.53,20,20
7592,719000,20.74,5,5
7592,1303020,11.37,47,47
7592,1306000,15.94,33,33
7592,1504000,78.36,22,22
7592,1505000,98.24,47,47
7592,1510020,108.94,13,13
7592,1511000,88.49,48,48
7592,1602020,72,12,12
7592,1603020,66.04,25,25
7592,1605600,38.42,22,22
7592,1702020,113.23,13,13
7592,1703020,69.17,25,25
7592,1711000,46.11,21,21
7592,607020,80.99,50,50
7592,1307000,11.6,52,52
7592,305020,28.9,50,50
7592,101020,42.14,12,12
7592,102020,24.41,48,48
7592,103500,16.56,22,22
7592,104320,18.41,27,27
7592,104900,50.4,21,21
7592,201020,27.92,12,12
7592,202020,17.39,20,20
7592,203020,11.42,24,24
7592,205020,16.94,28,28
7592,208520,29.78,20,20
7592,204820,11.39,23,23
7592,302020,29.07,49,49
7592,604020,79.52,44,44
7592,501020,101.34,12,12
7592,601020,126.73,12,12
7592,509020,61.33,20,20
7592,505020,46.97,27,27
7592,504020,21.16,23,23
7592,301020,45.64,12,12
7592,502020,53.16,24,24
7592,309020,54.91,20,20
7592,406020,118.7,20,20
7592,405020,65.55,50,50
7592,403020,105.11,24,24
7592,402020,99.14,24,24
7592,401020,154.13,12,12
7592,503020,29.57,24,24
7593,1508000,160.55,15,15
7593,1410020,201.78,60,60
7594,1506000,132.57,12,12
7595,1017000,28.51,12,12
7596,1810020,33.05,22,22
7596,1810120,32.34,22,22
7596,1814020,26.94,54,54
7596,1814120,18.03,74,74
7596,1815000,16.61,46,46
7597,1605800,182.31,23,23
7597,1605920,219.88,20,20
7597,1713000,211.54,24,24
7597,1716000,237.65,20,20
7598,1204020,50.42,91,91
7599,1220000,31.13,23,23
7599,1224000,65.54,43,43
7600,1107000,10.78,23,23
7600,1108000,10.59,12,12
7601,1419000,68.32,27,27
7602,1005020,28.66,50,50
7602,1012000,36.94,24,24
7602,1013000,34.8,23,23
7603,1705000,222.97,12,12
7603,718000,45.2,12,12
7603,810500,160.82,15,15
7603,816000,46.8,12,12
7603,1114000,75.22,15,15
7603,1305000,19.7,28,28
7603,1605910,252.43,16,16
7603,1714000,294.78,15,15
7603,209000,55.4,15,15
7603,709020,62.18,15,15
7603,1605000,202.82,12,12
7603,612000,77.89,12,12
7603,609020,153.43,15,15
7603,511000,81.75,12,12
7603,507020,130.9,15,15
7603,408000,170.28,12,12
7603,407020,215.96,15,15
7603,311000,80.7,12,12
7603,210000,46.01,12,12
7603,109000,45.81,16,16
7603,108000,44.77,12,12
7603,310000,120.16,15,15
7604,1402020,239.8,22,22
7605,340,273.92,9,9
7605,350,303.28,12,12
7605,410,404.29,6,6
7605,240,226.02,17,17
7605,230,203.72,14,14
7605,220,246.87,4,4
7605,420,526.45,12,12
7605,320,296.08,7,7
7606,620,368.76,7,7
