"MANUFACTURERID","TRANSACTIONDATE","EMPLOYEEID","AMOUNT","DESCRIPTION","REFERENCE"
18,11-JUL-00,15293,1913.52,"Automatic EOQ Inventory purchase",7379
18,28-SEP-00,88873,-2722.12,"Automatic payment of bills",7404
18,18-JUN-00,73735,-3608.43,"Automatic payment of bills",7329
18,10-JUN-00,29387,4633.47,"Automatic EOQ Inventory purchase",7354
18,07-JUN-00,87295,-1717.76,"Automatic payment of bills",7311
18,07-APR-00,29387,-2845.88,"Automatic payment of bills",7293
18,06-SEP-01,22343,5392.89,"Automatic EOQ Inventory purchase",7704
18,06-JUL-02,87295,-3652.56,"Automatic payment of bills",7954
18,07-SEP-00,87295,2722.12,"Automatic EOQ Inventory purchase",7404
18,25-JUL-01,88873,-3438.46,"Automatic payment of bills",7654
18,04-SEP-01,22343,-3132.74,"Automatic payment of bills",7679
18,12-AUG-00,29387,-1913.52,"Automatic payment of bills",7379
18,09-AUG-01,22343,3132.74,"Automatic EOQ Inventory purchase",7679
18,01-JAN-01,73735,-4042.3,"Automatic payment of bills",7504
18,25-JUN-01,22343,3438.46,"Automatic EOQ Inventory purchase",7654
18,16-JUN-01,88873,-3966.03,"Automatic payment of bills",7629
18,23-MAY-01,29387,3966.03,"Automatic EOQ Inventory purchase",7629
18,04-MAY-01,51512,-5097.02,"Automatic payment of bills",7604
18,25-APR-01,51512,-4080.93,"Automatic payment of bills",7579
18,02-FEB-01,88873,4042.3,"Automatic refund for overpayment",7504
18,07-APR-01,89097,5097.02,"Automatic EOQ Inventory purchase",7604
18,21-MAR-01,87295,4080.93,"Automatic EOQ Inventory purchase",7579
18,06-MAR-01,15293,5002.56,"Automatic EOQ Inventory purchase",7554
18,11-FEB-01,89097,-2401.98,"Automatic payment of bills",7529
18,20-APR-01,51512,-5002.56,"Automatic payment of bills",7554
18,14-JAN-01,73735,2401.98,"Automatic EOQ Inventory purchase",7529
19,07-APR-98,73735,11256.51,"Automatic EOQ Inventory purchase",949
19,09-MAY-98,88873,-11256.51,"Automatic payment of bills",949
19,13-MAY-98,22343,10157.56,"Automatic EOQ Inventory purchase",969
19,09-JUN-98,87295,10216.12,"Automatic EOQ Inventory purchase",989
19,30-MAR-98,29387,-8696.97,"Automatic payment of bills",929
19,04-JUL-98,51512,-10216.12,"Automatic payment of bills",989
19,19-JAN-98,73735,-4900.08,"Automatic payment of bills",869
19,13-JUL-98,73735,11121.31,"Automatic EOQ Inventory purchase",1009
19,04-AUG-98,88873,-11121.31,"Automatic payment of bills",1009
19,10-JUN-98,51512,-10157.56,"Automatic payment of bills",969
29,07-DEC-94,87295,1310.06,"Automatic EOQ Inventory purchase",181
29,02-JAN-95,15293,783.83,"Automatic EOQ Inventory purchase",199
29,31-MAR-95,22343,-1440.3,"Automatic payment of bills",278
29,29-JAN-95,29387,-783.83,"Automatic payment of bills",199
29,05-SEP-94,22343,1065.94,"Automatic EOQ Inventory purchase",127
29,07-FEB-95,51512,118.9,"Automatic EOQ Inventory purchase",244
29,20-FEB-95,87295,1283.15,"Automatic EOQ Inventory purchase",261
29,02-MAR-95,29387,1440.3,"Automatic EOQ Inventory purchase",278
29,07-MAR-95,29387,-118.9,"Automatic payment of bills",244
29,08-MAR-95,15293,-1310.06,"Automatic payment of bills",181
29,23-MAR-95,88873,-1283.15,"Automatic payment of bills",261
29,05-JAN-95,22343,-1310.06,"Automatic payment of bills",181
29,05-JUN-94,51512,-267.94,"Automatic payment of bills",66
29,24-JUL-96,51512,-1301.36,"Automatic payment of bills",533
29,03-FEB-94,15293,-8024,"Automatic payment of bills",29
29,14-APR-94,29387,-73.86,"Automatic payment of bills",46
29,05-MAY-94,22343,112.55,"Automatic EOQ Inventory purchase",209
29,09-MAY-94,51512,267.94,"Automatic EOQ Inventory purchase",66
29,16-MAY-94,15293,-271.28,"Automatic payment of bills",55
29,06-OCT-94,15293,-1065.94,"Automatic payment of bills",127
29,04-JUN-94,15293,-112.55,"Automatic payment of bills",209
29,17-SEP-94,15293,-1494.5,"Automatic payment of bills",109
29,07-JUN-94,89097,413.39,"Automatic EOQ Inventory purchase",78
29,05-JUL-94,73735,-413.39,"Automatic payment of bills",78
29,06-JUL-94,22343,-305.06,"Automatic payment of bills",214
29,18-JUL-94,51512,743.57,"Automatic EOQ Inventory purchase",92
29,14-AUG-94,15293,-743.57,"Automatic payment of bills",92
29,20-AUG-94,88873,1494.5,"Automatic EOQ Inventory purchase",109
29,19-APR-94,87295,271.28,"Automatic EOQ Inventory purchase",55
29,03-JUN-94,73735,305.06,"Automatic EOQ Inventory purchase",214
29,04-NOV-96,89097,-1531.93,"Automatic payment of bills",601
29,03-FEB-96,87295,1312.11,"Automatic refund for overpayment",431
29,10-FEB-96,89097,900.91,"Automatic EOQ Inventory purchase",465
29,16-FEB-96,51512,-1560.25,"Automatic payment of bills",448
29,06-MAR-96,51512,-1312.11,"Automatic payment of bills",431
29,14-MAR-96,51512,1713.24,"Automatic EOQ Inventory purchase",482
29,16-MAR-96,29387,-900.91,"Automatic payment of bills",465
29,20-JAN-96,89097,1560.25,"Automatic EOQ Inventory purchase",448
29,12-APR-96,87295,-1713.24,"Automatic payment of bills",482
29,15-JUN-96,15293,-1855.97,"Automatic payment of bills",516
29,01-MAY-96,89097,-1578.1,"Automatic payment of bills",499
29,01-JAN-94,87295,8024,"Initial Purchase for startup",29
29,17-MAY-96,88873,1855.97,"Automatic EOQ Inventory purchase",516
29,20-JUN-96,22343,1301.36,"Automatic EOQ Inventory purchase",533
29,20-JUL-96,73735,1593.27,"Automatic EOQ Inventory purchase",550
29,13-APR-95,51512,1556.56,"Automatic EOQ Inventory purchase",295
29,11-MAR-94,87295,73.86,"Automatic EOQ Inventory purchase",46
29,06-APR-96,22343,1578.1,"Automatic EOQ Inventory purchase",499
29,20-JUN-95,51512,1566.07,"Automatic EOQ Inventory purchase",329
29,07-MAY-95,51512,-1556.56,"Automatic payment of bills",295
29,05-JAN-96,87295,-1312.11,"Automatic payment of bills",431
29,14-MAY-95,15293,1081.44,"Automatic EOQ Inventory purchase",312
29,12-JUN-95,22343,-1081.44,"Automatic payment of bills",312
29,12-JUL-95,51512,1790.4,"Automatic EOQ Inventory purchase",346
29,27-JUL-95,87295,-1566.07,"Automatic payment of bills",329
29,13-AUG-95,89097,-1790.4,"Automatic payment of bills",346
29,14-AUG-95,73735,1483.47,"Automatic EOQ Inventory purchase",363
29,17-SEP-95,87295,1652.68,"Automatic EOQ Inventory purchase",380
29,10-OCT-95,15293,1491.74,"Automatic EOQ Inventory purchase",397
29,23-OCT-95,88873,-1652.68,"Automatic payment of bills",380
29,14-DEC-95,15293,-1338.89,"Automatic payment of bills",414
29,06-NOV-95,73735,-1491.74,"Automatic payment of bills",397
29,09-NOV-95,51512,1338.89,"Automatic EOQ Inventory purchase",414
29,12-SEP-95,87295,-1483.47,"Automatic payment of bills",363
29,10-DEC-95,51512,1312.11,"Automatic EOQ Inventory purchase",431
30,13-AUG-03,15293,-2903.93,"Automatic payment of bills",8827
30,07-APR-03,88873,-3548.99,"Automatic payment of bills",8725
30,18-APR-03,51512,2959.61,"Automatic EOQ Inventory purchase",8751
30,19-MAY-03,88873,4149.84,"Automatic EOQ Inventory purchase",8777
30,22-MAY-03,22343,-2959.61,"Automatic payment of bills",8751
30,16-JUN-03,29387,-4149.84,"Automatic payment of bills",8777
30,18-JUN-03,73735,3441.34,"Automatic EOQ Inventory purchase",8802
30,10-JUL-03,51512,2903.93,"Automatic EOQ Inventory purchase",8827
30,16-SEP-03,22343,1937.5,"Automatic EOQ Inventory purchase",8877
30,01-AUG-03,51512,1710.88,"Automatic EOQ Inventory purchase",8852
30,31-AUG-03,51512,-1710.88,"Automatic payment of bills",8852
30,18-NOV-02,73735,2167.07,"Automatic EOQ Inventory purchase",8631
30,03-OCT-03,22343,1314.38,"Automatic EOQ Inventory purchase",8902
30,13-OCT-03,87295,-1937.5,"Automatic payment of bills",8877
30,15-JUL-03,89097,-3441.34,"Automatic payment of bills",8802
30,07-DEC-02,51512,3754.11,"Automatic EOQ Inventory purchase",8653
30,08-AUG-02,88873,2938.03,"Automatic EOQ Inventory purchase",8564
30,19-AUG-04,15293,-2082.77,"Automatic payment of bills",9139
30,03-NOV-03,88873,2044.5,"Automatic EOQ Inventory purchase",8928
30,10-SEP-02,22343,-2938.03,"Automatic payment of bills",8564
30,14-SEP-02,51512,3177.45,"Automatic EOQ Inventory purchase",8587
30,11-OCT-02,51512,1114.91,"Automatic EOQ Inventory purchase",8609
30,20-DEC-02,29387,-2167.07,"Automatic payment of bills",8631
30,13-NOV-02,15293,-1114.91,"Automatic payment of bills",8609
30,08-MAR-03,73735,3548.99,"Automatic EOQ Inventory purchase",8725
30,10-AUG-02,89097,-2601.66,"Automatic payment of bills",8541
30,06-JAN-03,15293,-3754.11,"Automatic payment of bills",8653
30,09-JAN-03,88873,3995.07,"Automatic EOQ Inventory purchase",8676
30,03-FEB-03,22343,4092.35,"Automatic EOQ Inventory purchase",8700
30,11-FEB-03,89097,-3995.07,"Automatic payment of bills",8676
30,05-MAR-03,29387,-4092.35,"Automatic payment of bills",8700
30,15-OCT-02,73735,-3177.45,"Automatic payment of bills",8587
30,09-JAN-05,51512,-4483.82,"Automatic payment of bills",9279
30,11-SEP-04,51512,3376.55,"Automatic EOQ Inventory purchase",9195
30,10-OCT-04,73735,-3376.55,"Automatic payment of bills",9195
30,12-OCT-04,22343,1396.61,"Automatic EOQ Inventory purchase",9223
30,08-NOV-04,22343,1937.84,"Automatic EOQ Inventory purchase",9251
30,11-NOV-04,73735,-1396.61,"Automatic payment of bills",9223
30,17-JUL-04,87295,-2560.29,"Automatic payment of bills",9112
30,08-DEC-04,88873,4483.82,"Automatic EOQ Inventory purchase",9279
30,16-JUL-04,88873,2082.77,"Automatic EOQ Inventory purchase",9139
30,11-JAN-05,29387,4553.12,"Automatic EOQ Inventory purchase",9307
30,11-FEB-05,87295,-4553.12,"Automatic payment of bills",9307
30,16-FEB-05,88873,3260.88,"Automatic EOQ Inventory purchase",9335
30,17-MAR-05,22343,-3260.88,"Automatic payment of bills",9335
30,08-JUL-02,87295,2601.66,"Automatic EOQ Inventory purchase",8541
30,01-MAR-00,89097,-264.61,"Automatic payment of bills",7298
30,07-DEC-04,89097,-1937.84,"Automatic payment of bills",9251
30,02-APR-04,51512,-3787.89,"Automatic payment of bills",9032
30,01-DEC-03,73735,-2044.5,"Automatic payment of bills",8928
30,20-DEC-03,22343,3458.32,"Automatic EOQ Inventory purchase",8954
30,15-JAN-04,87295,4583.2,"Automatic EOQ Inventory purchase",8980
30,19-JAN-04,51512,-3458.32,"Automatic payment of bills",8954
30,12-FEB-04,89097,-4583.2,"Automatic payment of bills",8980
19,20-MAR-98,87295,-5956.95,"Automatic payment of bills",909
19,03-MAR-98,88873,8696.97,"Automatic EOQ Inventory purchase",929
19,20-DEC-97,51512,4900.08,"Automatic EOQ Inventory purchase",869
19,29-JAN-98,87295,-4542.33,"Automatic payment of bills",889
19,01-JAN-98,51512,4542.33,"Automatic EOQ Inventory purchase",889
19,04-NOV-97,73735,6187.48,"Automatic EOQ Inventory purchase",849
19,05-DEC-97,22343,-6187.48,"Automatic payment of bills",849
19,27-MAR-00,89097,-742.43,"Automatic payment of bills",7294
19,08-AUG-98,22343,11292.03,"Automatic EOQ Inventory purchase",1029
19,19-FEB-98,15293,5956.95,"Automatic EOQ Inventory purchase",909
19,02-JAN-99,29387,2949.62,"Automatic EOQ Inventory purchase",8152
19,01-JUN-97,51512,5960.07,"Automatic EOQ Inventory purchase",749
19,04-NOV-97,29387,-4881.47,"Automatic payment of bills",829
19,30-MAR-00,88873,-74.11,"Automatic payment of bills",7275
19,08-MAR-00,51512,742.43,"Automatic EOQ Inventory purchase",7294
19,29-FEB-00,89097,74.11,"Automatic EOQ Inventory purchase",7275
19,29-JAN-00,73735,4747.03,"Automatic EOQ Inventory purchase",7252
19,07-FEB-99,51512,2928.27,"Automatic refund for overpayment",1109
19,05-MAR-00,73735,-4747.03,"Automatic payment of bills",7252
19,07-JAN-99,73735,-2928.27,"Automatic payment of bills",1109
19,01-SEP-98,22343,10068.28,"Automatic EOQ Inventory purchase",1049
19,10-DEC-98,29387,2928.27,"Automatic EOQ Inventory purchase",1109
19,06-DEC-98,89097,-10020.93,"Automatic payment of bills",1089
19,04-DEC-98,73735,1230.58,"Automatic EOQ Inventory purchase",8132
19,20-NOV-98,73735,-10217.22,"Automatic payment of bills",1069
19,09-NOV-98,88873,10020.93,"Automatic EOQ Inventory purchase",1089
19,19-OCT-98,87295,10217.22,"Automatic EOQ Inventory purchase",1069
19,03-OCT-98,87295,-10068.28,"Automatic payment of bills",1049
19,03-SEP-98,29387,-11292.03,"Automatic payment of bills",1029
19,06-FEB-99,51512,1082.51,"Automatic EOQ Inventory purchase",8172
19,01-JUL-94,29387,136.79,"Automatic EOQ Inventory purchase",91
19,10-DEC-94,15293,188.23,"Automatic EOQ Inventory purchase",180
19,08-DEC-94,22343,-303.13,"Automatic payment of bills",162
19,08-NOV-94,73735,303.13,"Automatic EOQ Inventory purchase",162
19,07-NOV-94,22343,-244.52,"Automatic payment of bills",144
19,13-OCT-94,51512,-245.83,"Automatic payment of bills",126
19,02-OCT-94,29387,244.52,"Automatic EOQ Inventory purchase",144
19,18-SEP-94,51512,-240.6,"Automatic payment of bills",108
19,13-SEP-94,87295,245.83,"Automatic EOQ Inventory purchase",126
19,10-JAN-95,51512,-188.23,"Automatic payment of bills",180
19,29-JUL-94,51512,-136.79,"Automatic payment of bills",91
19,16-JUL-94,22343,-503.7,"Automatic payment of bills",77
19,14-JUN-94,22343,-474.7,"Automatic payment of bills",65
19,16-MAY-94,73735,474.7,"Automatic EOQ Inventory purchase",65
19,21-MAR-94,51512,-926.27,"Automatic payment of bills",41
19,16-FEB-94,87295,926.27,"Automatic EOQ Inventory purchase",41
19,31-JAN-94,22343,-1595.25,"Automatic payment of bills",19
19,01-JAN-94,87295,1595.25,"Initial Purchase for startup",19
19,11-OCT-97,88873,-5628.22,"Automatic payment of bills",809
19,25-JUN-97,51512,-5960.07,"Automatic payment of bills",749
19,18-AUG-94,51512,240.6,"Automatic EOQ Inventory purchase",108
19,06-SEP-97,22343,-5023.63,"Automatic payment of bills",789
19,03-OCT-97,22343,4881.47,"Automatic EOQ Inventory purchase",829
19,15-JUN-94,22343,503.7,"Automatic EOQ Inventory purchase",77
19,14-SEP-97,29387,5628.22,"Automatic EOQ Inventory purchase",809
19,16-JAN-95,22343,485.72,"Automatic EOQ Inventory purchase",198
19,08-AUG-97,51512,-5221.5,"Automatic payment of bills",769
19,06-AUG-97,15293,5023.63,"Automatic EOQ Inventory purchase",789
19,06-JUL-97,22343,5221.5,"Automatic EOQ Inventory purchase",769
19,15-JUN-97,88873,-5136.62,"Automatic payment of bills",729
19,16-MAY-97,22343,5136.62,"Automatic EOQ Inventory purchase",729
19,20-FEB-97,88873,1704.74,"Automatic EOQ Inventory purchase",670
19,06-MAY-97,87295,-5307.19,"Automatic payment of bills",709
19,05-FEB-95,15293,188.23,"Automatic refund for overpayment",180
19,12-FEB-95,29387,-485.72,"Automatic payment of bills",198
19,08-MAR-95,51512,-188.23,"Automatic payment of bills",180
19,16-MAR-97,73735,4691.8,"Automatic EOQ Inventory purchase",689
19,21-MAR-97,73735,-1704.74,"Automatic payment of bills",670
19,16-APR-97,22343,-4691.8,"Automatic payment of bills",689
19,09-APR-97,73735,5307.19,"Automatic EOQ Inventory purchase",709
20,01-JAN-94,87295,222.6,"Initial Purchase for startup",20
20,31-JAN-94,87295,-222.6,"Automatic payment of bills",20
21,03-DEC-03,89097,2848.94,"Automatic EOQ Inventory purchase",8953
21,07-SEP-03,88873,4092.54,"Automatic EOQ Inventory purchase",8876
21,16-SEP-03,73735,-4241.56,"Automatic payment of bills",8851
21,14-OCT-03,89097,2538.09,"Automatic EOQ Inventory purchase",8901
21,14-NOV-03,29387,-2538.09,"Automatic payment of bills",8901
21,01-DEC-03,89097,-1792.49,"Automatic payment of bills",8927
21,01-FEB-04,15293,-3521.3,"Automatic payment of bills",8979
21,04-JAN-04,29387,3521.3,"Automatic EOQ Inventory purchase",8979
21,21-AUG-03,89097,-3848.14,"Automatic payment of bills",8826
21,01-MAY-03,89097,3964.64,"Automatic EOQ Inventory purchase",8776
21,03-JAN-04,87295,-2848.94,"Automatic payment of bills",8953
21,10-FEB-04,73735,3393.24,"Automatic EOQ Inventory purchase",9005
21,17-AUG-03,73735,4241.56,"Automatic EOQ Inventory purchase",8851
21,20-JUL-03,73735,3848.14,"Automatic EOQ Inventory purchase",8826
21,08-JUL-03,51512,-3753.65,"Automatic payment of bills",8801
21,07-JUN-03,73735,3753.65,"Automatic EOQ Inventory purchase",8801
21,05-APR-03,87295,-3848.03,"Automatic payment of bills",8724
21,14-MAY-03,88873,-4093.34,"Automatic payment of bills",8750
21,14-APR-03,88873,4093.34,"Automatic EOQ Inventory purchase",8750
21,09-MAR-03,88873,3848.03,"Automatic EOQ Inventory purchase",8724
21,07-MAR-04,73735,3604.63,"Automatic EOQ Inventory purchase",9031
21,13-MAR-03,88873,-4127.53,"Automatic payment of bills",8699
21,14-FEB-05,73735,-4269.98,"Automatic payment of bills",9306
21,26-MAY-03,89097,-3964.64,"Automatic payment of bills",8776
21,03-SEP-04,73735,3308.29,"Automatic EOQ Inventory purchase",9194
21,12-FEB-03,88873,4127.53,"Automatic EOQ Inventory purchase",8699
21,09-OCT-03,73735,-4092.54,"Automatic payment of bills",8876
21,13-MAR-05,22343,-4767.55,"Automatic payment of bills",9334
21,11-FEB-05,87295,4767.55,"Automatic EOQ Inventory purchase",9334
21,14-JAN-05,51512,4269.98,"Automatic EOQ Inventory purchase",9306
21,20-DEC-04,87295,3448.51,"Automatic EOQ Inventory purchase",9278
21,14-DEC-04,51512,-1383.24,"Automatic payment of bills",9250
21,19-NOV-04,88873,-1679.8,"Automatic payment of bills",9222
21,15-NOV-04,88873,1383.24,"Automatic EOQ Inventory purchase",9250
21,16-OCT-04,15293,1679.8,"Automatic EOQ Inventory purchase",9222
21,17-JAN-05,89097,-3448.51,"Automatic payment of bills",9278
21,12-SEP-04,29387,-3067,"Automatic payment of bills",9166
21,11-MAR-04,88873,-3393.24,"Automatic payment of bills",9005
21,15-AUG-04,89097,-2882.68,"Automatic payment of bills",9138
21,06-AUG-04,73735,3067,"Automatic EOQ Inventory purchase",9166
21,10-JUL-04,73735,2882.68,"Automatic EOQ Inventory purchase",9138
21,08-JUL-04,51512,-2622.31,"Automatic payment of bills",9111
21,21-JUN-04,15293,-2630.64,"Automatic payment of bills",9084
21,04-JUN-04,51512,2622.31,"Automatic EOQ Inventory purchase",9111
21,17-MAY-04,29387,2630.64,"Automatic EOQ Inventory purchase",9084
21,11-MAY-04,73735,-4229.66,"Automatic payment of bills",9057
21,08-APR-04,51512,4229.66,"Automatic EOQ Inventory purchase",9057
21,06-APR-04,51512,-3604.63,"Automatic payment of bills",9031
21,29-SEP-04,15293,-3308.29,"Automatic payment of bills",9194
21,11-JUN-01,87295,2331.17,"Automatic EOQ Inventory purchase",8272
21,11-JAN-02,29387,2562.15,"Automatic EOQ Inventory purchase",8409
21,01-JAN-02,22343,-4142.32,"Automatic payment of bills",8389
21,20-DEC-01,87295,-2967.24,"Automatic payment of bills",8369
21,02-DEC-01,89097,4142.32,"Automatic EOQ Inventory purchase",8389
21,20-NOV-01,89097,2967.24,"Automatic EOQ Inventory purchase",8369
21,31-OCT-01,22343,-1593.78,"Automatic payment of bills",8350
21,18-OCT-01,22343,-2227.73,"Automatic payment of bills",8331
21,02-OCT-01,15293,1593.78,"Automatic EOQ Inventory purchase",8350
21,19-SEP-01,51512,2227.73,"Automatic EOQ Inventory purchase",8331
21,18-SEP-01,88873,-2406.41,"Automatic payment of bills",8311
21,06-FEB-02,88873,1963.9,"Automatic EOQ Inventory purchase",8429
21,13-JUL-01,22343,-2331.17,"Automatic payment of bills",8272
21,17-AUG-01,22343,-2548.09,"Automatic payment of bills",8292
21,31-MAY-01,73735,-2466.62,"Automatic payment of bills",8252
21,15-MAY-01,87295,-3132.61,"Automatic payment of bills",8232
