PURCHASEORDERID,EMPLOYEEID,MANUFACTURERID,TOTALLIST,SHIPPINGCOST,DISCOUNT,ORDERDATE,RECEIVEDATE,AMOUNTDUE
8525,51512,44,14962.92,20,361.65,1-Jun-02,2-Jun-02,14621.27
8526,22343,46,599.56,20,14.04,1-Jun-02,15-Jun-02,605.52
8527,29387,47,2690.48,20,91.05,1-Jun-02,17-Jun-02,2619.43
8528,15293,53,5763.77,20,102.84,1-Jun-02,13-Jun-02,5680.93
8529,29387,54,586.44,20,2.45,1-Jun-02,18-Jun-02,603.99
8530,22343,55,22127.41,20,725.38,1-Jun-02,11-Jun-02,21422.03
8531,88873,56,4579.6,20,157.66,1-Jun-02,14-Jun-02,4441.94
8532,51512,58,19379.22,20,42.6,1-Jun-02,18-Jun-02,19356.62
8533,87295,59,5772.2,20,56.39,1-Jun-02,17-Jun-02,5735.81
8534,87295,60,6234.15,20,141.56,1-Jun-02,5-Jun-02,6112.59
8535,22343,2,52657.18,20,1248.21,1-Jul-02,19-Jul-02,51428.97
8536,87295,3,7903.08,20,273.14,1-Jul-02,16-Jul-02,7649.94
8537,73735,4,3506.72,20,64.83,1-Jul-02,13-Jul-02,3461.89
8538,73735,9,11293.23,20,137.35,1-Jul-02,16-Jul-02,11175.88
8539,89097,16,42904.66,20,1064.17,1-Jul-02,18-Jul-02,41860.49
8540,89097,21,1683.62,20,32.6,1-Jul-02,10-Jul-02,1671.02
8541,87295,30,2650,20,68.34,1-Jul-02,8-Jul-02,2601.66
8542,87295,32,3273.02,20,115.37,1-Jul-02,10-Jul-02,3177.65
8543,73735,37,5990.51,20,256.44,1-Jul-02,5-Jul-02,5754.07
8544,73735,38,1689.74,20,6.34,1-Jul-02,9-Jul-02,1703.4
8545,87295,39,5296.68,20,162.78,1-Jul-02,16-Jul-02,5153.9
8546,29387,40,6962.04,20,249.74,1-Jul-02,3-Jul-02,6732.3
8547,51512,44,13025.56,20,559.61,1-Jul-02,4-Jul-02,12485.95
8548,87295,46,376,20,11.01,1-Jul-02,5-Jul-02,384.99
8549,22343,47,5754.84,20,155.96,1-Jul-02,14-Jul-02,5618.88
8550,29387,53,5197.76,20,51.96,1-Jul-02,11-Jul-02,5165.8
8551,89097,54,494.64,20,12.24,1-Jul-02,8-Jul-02,502.4
8552,73735,55,18514.12,20,246.7,1-Jul-02,14-Jul-02,18287.42
8553,87295,56,4261.27,20,48.01,1-Jul-02,12-Jul-02,4233.26
8554,87295,58,15606.36,20,526.27,1-Jul-02,17-Jul-02,15100.09
8555,22343,59,5257.6,20,127.13,1-Jul-02,19-Jul-02,5150.47
8556,51512,60,3206.16,20,114.83,1-Jul-02,3-Jul-02,3111.33
8557,88873,2,108026.63,20,2743.94,1-Aug-02,17-Aug-02,105302.69
8558,73735,3,11229.3,20,65.14,1-Aug-02,10-Aug-02,11184.16
8559,22343,4,8325.24,20,136.02,1-Aug-02,3-Aug-02,8209.22
8560,73735,6,312.2,20,0.36,1-Aug-02,2-Aug-02,331.84
8561,29387,9,18017.74,20,319.17,1-Aug-02,5-Aug-02,17718.57
8562,87295,16,47218.48,20,1722.88,1-Aug-02,16-Aug-02,45515.6
8563,51512,21,2449.44,20,0.16,1-Aug-02,4-Aug-02,2469.28
8564,88873,30,3061.12,20,143.09,1-Aug-02,8-Aug-02,2938.03
8565,88873,32,3385.2,20,17.23,1-Aug-02,19-Aug-02,3387.97
8566,73735,37,9745.51,20,170.15,1-Aug-02,10-Aug-02,9595.36
8567,29387,38,2845.39,20,49.22,1-Aug-02,7-Aug-02,2816.17
8568,22343,39,5748,20,144.27,1-Aug-02,13-Aug-02,5623.73
8569,88873,40,7516.08,20,5.26,1-Aug-02,1-Aug-02,7530.82
8570,22343,44,22834.4,20,486.31,1-Aug-02,16-Aug-02,22368.09
8571,88873,46,737.12,20,36.11,1-Aug-02,20-Aug-02,721.01
8572,22343,47,7194.66,20,23.4,1-Aug-02,7-Aug-02,7191.26
8573,88873,53,5421.52,20,54.97,1-Aug-02,19-Aug-02,5386.55
8574,87295,54,528.64,20,13.18,1-Aug-02,12-Aug-02,535.46
8575,88873,55,29189.68,20,256.65,1-Aug-02,9-Aug-02,28953.03
8576,88873,56,6692.68,20,108.83,1-Aug-02,16-Aug-02,6603.85
8577,22343,58,17152.98,20,43.51,1-Aug-02,7-Aug-02,17129.47
8578,87295,59,6025.6,20,241.54,1-Aug-02,5-Aug-02,5804.06
8579,29387,60,6052.34,20,123.06,1-Aug-02,2-Aug-02,5949.28
8580,22343,2,103442.24,20,2359.86,1-Sep-02,4-Sep-02,101102.38
8581,51512,3,12394.59,20,473.72,1-Sep-02,5-Sep-02,11940.87
8582,88873,4,6592.32,20,156.01,1-Sep-02,18-Sep-02,6456.31
8583,88873,6,262.24,20,8.21,1-Sep-02,11-Sep-02,274.03
8584,87295,9,17503.81,20,792.63,1-Sep-02,19-Sep-02,16731.18
8585,73735,16,52414.95,20,28.54,1-Sep-02,10-Sep-02,52406.41
8586,29387,21,2245.59,20,34.21,1-Sep-02,3-Sep-02,2231.38
8587,51512,30,3287.61,20,130.16,1-Sep-02,14-Sep-02,3177.45
8588,22343,32,3699.6,20,118.49,1-Sep-02,18-Sep-02,3601.11
8589,87295,37,9355.49,20,101.1,1-Sep-02,2-Sep-02,9274.39
8590,22343,38,2591.04,20,27.77,1-Sep-02,1-Sep-02,2583.27
8591,87295,39,5676.06,20,224.66,1-Sep-02,6-Sep-02,5471.4
8592,15293,40,7204,20,82.6,1-Sep-02,20-Sep-02,7141.4
8593,88873,44,23162.9,20,403.72,1-Sep-02,13-Sep-02,22779.18
8594,22343,46,1039.71,20,32.07,1-Sep-02,3-Sep-02,1027.64
8595,15293,47,7323.43,20,90.3,1-Sep-02,11-Sep-02,7253.13
8596,88873,53,5695.2,20,273.35,1-Sep-02,16-Sep-02,5441.85
8597,22343,54,649,20,30.64,1-Sep-02,1-Sep-02,638.36
8598,73735,55,27700.02,20,841.28,1-Sep-02,4-Sep-02,26878.74
8599,51512,56,6869.19,20,137.46,1-Sep-02,13-Sep-02,6751.73
8600,15293,58,18642,20,302.46,1-Sep-02,6-Sep-02,18359.54
8601,15293,59,5848.5,20,8.09,1-Sep-02,3-Sep-02,5860.41
8602,88873,60,6332.48,20,22.52,1-Sep-02,5-Sep-02,6329.96
8603,29387,2,54058.63,20,1259.39,1-Oct-02,2-Oct-02,52819.24
8604,15293,3,6255.8,20,227.77,1-Oct-02,17-Oct-02,6048.03
8605,88873,4,3708.15,20,82.36,1-Oct-02,20-Oct-02,3645.79
8606,73735,9,9820.92,20,446.63,1-Oct-02,11-Oct-02,9394.29
8607,73735,16,22689.76,20,395.08,1-Oct-02,2-Oct-02,22314.68
8608,88873,21,1527.13,20,19.23,1-Oct-02,17-Oct-02,1527.9
8609,51512,30,1135.53,20,40.62,1-Oct-02,11-Oct-02,1114.91
8610,88873,32,2014.8,20,28.45,1-Oct-02,4-Oct-02,2006.35
8611,22343,37,4933.91,20,61.82,1-Oct-02,7-Oct-02,4892.09
8612,73735,38,1675.13,20,37.63,1-Oct-02,11-Oct-02,1657.5
8613,88873,39,3268.53,20,162.32,1-Oct-02,9-Oct-02,3126.21
8614,88873,40,4138.16,20,20.43,1-Oct-02,2-Oct-02,4137.73
8615,88873,44,12198.38,20,250.65,1-Oct-02,7-Oct-02,11967.73
8616,51512,46,271.38,20,6.21,1-Oct-02,19-Oct-02,285.17
8617,89097,47,1651.6,20,31.97,1-Oct-02,6-Oct-02,1639.63
8618,73735,53,3178.6,20,73.57,1-Oct-02,2-Oct-02,3125.03
8619,29387,54,381.6,20,6.15,1-Oct-02,8-Oct-02,395.45
8620,51512,55,15280.89,20,406.69,1-Oct-02,7-Oct-02,14894.2
8621,73735,56,4596.15,20,187.6,1-Oct-02,15-Oct-02,4428.55
8622,51512,58,10145.76,20,314.99,1-Oct-02,8-Oct-02,9850.77
8623,73735,59,3874.2,20,126.67,1-Oct-02,1-Oct-02,3767.53
8624,51512,60,3242.64,20,25.3,1-Oct-02,14-Oct-02,3237.34
8625,51512,2,67932.95,20,732.37,1-Nov-02,14-Nov-02,67220.58
8626,88873,3,7604.45,20,230.09,1-Nov-02,5-Nov-02,7394.36
8627,29387,4,5278.9,20,167.2,1-Nov-02,13-Nov-02,5131.7
8060,73735,45,12209.29,20,570.12,1-Oct-02,8-Oct-02,11659.17
8061,87295,46,610.35,20,26.75,1-Oct-02,2-Nov-02,603.6
8062,88873,47,1767.55,20,74.12,1-Oct-02,23-Oct-02,1713.43
8063,73735,48,4079.07,20,66.83,1-Oct-02,11-Oct-02,4032.24
8064,29387,49,2607.32,20,31.9,1-Oct-02,12-Oct-02,2595.42
8065,73735,50,1276.48,20,22.52,1-Oct-02,13-Oct-02,1273.96
8066,89097,52,1943.24,20,32.24,1-Oct-02,2-Nov-02,1931
8067,29387,2,68853.86,20,2329.85,1-Nov-02,12-Nov-02,66544.01
8068,87295,3,11750.44,20,68.47,1-Nov-02,3-Dec-02,11701.97
8069,88873,4,1994.72,20,90.94,1-Nov-02,4-Nov-02,1923.78
8070,51512,5,490.24,20,4.35,1-Nov-02,3-Nov-02,505.89
8071,15293,6,5281.56,20,26.77,1-Nov-02,9-Dec-02,5274.79
8072,88873,8,14551.75,20,608.02,1-Nov-02,7-Nov-02,13963.73
8073,15293,9,4178.4,20,58.81,1-Nov-02,17-Nov-02,4139.59
8074,15293,10,3642.33,20,130.29,1-Nov-02,5-Dec-02,3532.04
8075,51512,11,572.72,20,9.95,1-Nov-02,27-Nov-02,582.77
8076,88873,14,1119.2,20,10.11,1-Nov-02,30-Nov-02,1129.09
8077,73735,15,3095.82,20,142.55,1-Nov-02,9-Nov-02,2973.27
8078,87295,16,34059.49,20,738.57,1-Nov-02,4-Nov-02,33340.92
8079,88873,18,10137.25,20,87.37,1-Nov-02,1-Dec-02,10069.88
8080,73735,33,20240.59,20,783.83,1-Nov-02,10-Nov-02,19476.76
8081,51512,34,20034.02,20,322.55,1-Nov-02,20-Nov-02,19731.47
8082,73735,39,3057.98,20,93.88,1-Nov-02,3-Nov-02,2984.1
8083,87295,42,11658.92,20,456.44,1-Nov-02,8-Nov-02,11222.48
8084,88873,44,1161.53,20,4.93,1-Nov-02,15-Nov-02,1176.6
8085,22343,45,15948.54,20,134.8,1-Nov-02,3-Dec-02,15833.74
8086,29387,46,763.68,20,13.13,1-Nov-02,2-Dec-02,770.55
8087,51512,47,1745.12,20,55.3,1-Nov-02,5-Nov-02,1709.82
8088,22343,48,4435.29,20,201.51,1-Nov-02,4-Nov-02,4253.78
8089,51512,49,4895.22,20,63.77,1-Nov-02,30-Nov-02,4851.45
8090,22343,50,967.56,20,30.25,1-Nov-02,15-Nov-02,957.31
8091,29387,52,2391.83,20,56.54,1-Nov-02,7-Dec-02,2355.29
8092,88873,2,69634.13,20,795.82,1-Dec-02,7-Dec-02,68858.31
8093,88873,3,13143.12,20,611.69,1-Dec-02,2-Jan-03,12551.43
8094,22343,4,2341.62,20,99.6,1-Dec-02,4-Jan-03,2262.02
8095,73735,5,536.76,20,21.5,1-Dec-02,9-Jan-03,535.26
8096,73735,6,5441.38,20,187.29,1-Dec-02,4-Dec-02,5274.09
8097,73735,8,16802.81,20,816.82,1-Dec-02,18-Dec-02,16005.99
8098,15293,9,3968.19,20,32.16,1-Dec-02,30-Dec-02,3956.03
8099,87295,10,3886.31,20,104.17,1-Dec-02,6-Dec-02,3802.14
8100,87295,11,596,20,22.8,1-Dec-02,13-Dec-02,593.2
8101,88873,14,1477.8,20,59.57,1-Dec-02,16-Dec-02,1438.23
8102,22343,15,3229.6,20,153.06,1-Dec-02,17-Dec-02,3096.54
8103,73735,16,36803.58,20,1733.24,1-Dec-02,31-Dec-02,35090.34
8104,51512,18,9001.36,20,340.28,1-Dec-02,18-Dec-02,8681.08
8105,51512,33,19290.98,20,210.13,1-Dec-02,30-Dec-02,19100.85
8106,29387,34,19131.96,20,63.56,1-Dec-02,5-Jan-03,19088.4
8107,51512,39,2920.32,20,22.77,1-Dec-02,9-Jan-03,2917.55
8108,88873,42,9783.05,20,251.52,1-Dec-02,25-Dec-02,9551.53
8109,22343,44,1127.46,20,55.8,1-Dec-02,22-Dec-02,1091.66
8110,22343,45,14768.69,20,336.14,1-Dec-02,2-Dec-02,14452.55
8111,73735,46,810.18,20,7.29,1-Dec-02,25-Dec-02,822.89
8112,87295,47,1981.22,20,55.23,1-Dec-02,28-Dec-02,1945.99
8113,88873,48,4256.43,20,201.81,1-Dec-02,2-Jan-03,4074.62
8114,87295,49,4591.25,20,198.6,1-Dec-02,7-Dec-02,4412.65
8115,73735,50,1637,20,4.21,1-Dec-02,1-Jan-03,1652.79
8116,87295,52,2253.63,20,48.28,1-Dec-02,7-Jan-03,2225.35
8117,51512,11,10.23,20,0.13,1-Nov-95,14-Nov-95,30.1
8118,88873,11,10.5,20,0.28,1-Apr-96,12-Apr-96,30.22
8119,88873,2,29220.6,20,794.9,1-Dec-98,13-Dec-98,28445.7
8120,73735,3,6230.98,20,225.06,1-Dec-98,5-Dec-98,6025.92
8121,29387,4,2672.6,20,73.37,1-Dec-98,6-Dec-98,2619.23
8122,88873,5,2092.52,20,23.13,1-Dec-98,18-Dec-98,2089.39
8123,88873,6,1401.27,20,61.9,1-Dec-98,10-Dec-98,1359.37
8124,87295,9,2047.75,20,101.59,1-Dec-98,2-Dec-98,1966.16
8125,73735,10,467.67,20,5.78,1-Dec-98,2-Dec-98,481.89
8126,29387,11,1702.94,20,47.51,1-Dec-98,17-Dec-98,1675.43
8127,29387,14,898.43,20,16.26,1-Dec-98,8-Dec-98,902.17
8128,29387,15,1121.53,20,16.25,1-Dec-98,12-Dec-98,1125.28
8129,89097,16,21020.04,20,218.91,1-Dec-98,16-Dec-98,20821.13
8130,88873,17,162.05,20,3.95,1-Dec-98,5-Dec-98,178.1
8131,15293,18,5007.24,20,94.7,1-Dec-98,16-Dec-98,4932.54
8132,73735,19,1235.39,20,24.81,1-Dec-98,4-Dec-98,1230.58
8133,73735,22,209.62,20,0.08,1-Dec-98,18-Dec-98,229.54
8134,22343,27,407.96,20,10.96,1-Dec-98,2-Dec-98,417
8135,88873,29,879.58,20,0.37,1-Dec-98,14-Dec-98,899.21
8136,29387,30,1072.59,20,45.15,1-Dec-98,10-Dec-98,1047.44
8137,29387,33,16773.25,20,483.08,1-Dec-98,7-Dec-98,16310.17
8138,51512,34,15184.12,20,463.54,1-Dec-98,14-Dec-98,14740.58
8139,73735,2,67764.27,20,874.64,1-Jan-99,20-Jan-99,66909.63
8140,87295,3,14657.78,20,397.38,1-Jan-99,3-Jan-99,14280.4
8141,73735,4,4455,20,34.28,1-Jan-99,15-Jan-99,4440.72
8142,73735,5,4407.83,20,22.39,1-Jan-99,20-Jan-99,4405.44
8143,89097,6,2959.84,20,44.99,1-Jan-99,12-Jan-99,2934.85
8144,87295,9,5703,20,22.22,1-Jan-99,15-Jan-99,5700.78
8145,87295,10,924.96,20,24.23,1-Jan-99,19-Jan-99,920.73
8146,22343,11,3264.62,20,55.51,1-Jan-99,2-Jan-99,3229.11
8147,73735,14,1307.39,20,33.82,1-Jan-99,17-Jan-99,1293.57
8148,88873,15,3074.13,20,68.97,1-Jan-99,6-Jan-99,3025.16
8149,89097,16,39059.47,20,1464.64,1-Jan-99,16-Jan-99,37614.83
8150,87295,17,321.02,20,9.58,1-Jan-99,6-Jan-99,331.44
8151,88873,18,12599.58,20,342.41,1-Jan-99,2-Jan-99,12277.17
8152,29387,19,3010.9,20,81.28,1-Jan-99,2-Jan-99,2949.62
8153,51512,22,531.55,20,12.97,1-Jan-99,4-Jan-99,538.58
8154,88873,27,726.57,20,35.63,1-Jan-99,18-Jan-99,710.94
8155,88873,29,1145.89,20,29.41,1-Jan-99,4-Jan-99,1136.48
8156,73735,30,2362.59,20,15.66,1-Jan-99,11-Jan-99,2366.93
8157,51512,33,28745.68,20,309.05,1-Jan-99,19-Jan-99,28456.63
8158,51512,34,18484.67,20,393.02,1-Jan-99,11-Jan-99,18111.65
8159,87295,2,25439.21,20,1001.26,1-Feb-99,1-Feb-99,24457.95
8160,29387,3,5631.06,20,109.77,1-Feb-99,8-Feb-99,5541.29
8161,51512,4,1562.52,20,75.29,1-Feb-99,8-Feb-99,1507.23
8162,15293,5,1454.7,20,48.63,1-Feb-99,14-Feb-99,1426.07
8163,29387,6,1222.34,20,38.09,1-Feb-99,11-Feb-99,1204.25
8164,73735,9,1751.97,20,64.61,1-Feb-99,13-Feb-99,1707.36
8165,89097,10,483.63,20,12.31,1-Feb-99,16-Feb-99,491.32
8166,89097,11,1403.74,20,37.33,1-Feb-99,19-Feb-99,1386.41
8167,73735,14,414.72,20,3.33,1-Feb-99,12-Feb-99,431.39
8168,73735,15,1063.44,20,9.74,1-Feb-99,6-Feb-99,1073.7
8169,22343,16,13211.19,20,163.29,1-Feb-99,7-Feb-99,13067.9
8170,51512,17,90.72,20,2.34,1-Feb-99,20-Feb-99,108.38
8171,29387,18,4547.42,20,155.8,1-Feb-99,14-Feb-99,4411.62
8172,51512,19,1080.99,20,18.48,1-Feb-99,6-Feb-99,1082.51
8173,88873,22,176.23,20,1.21,1-Feb-99,8-Feb-99,195.02
8174,22343,27,356.64,20,9.43,1-Feb-99,16-Feb-99,367.21
8175,87295,29,498.75,20,18.27,1-Feb-99,17-Feb-99,500.48
8176,51512,30,734.23,20,1.91,1-Feb-99,17-Feb-99,752.32
8177,29387,33,4915.02,20,24.87,1-Feb-99,9-Feb-99,4910.15
8178,73735,34,6946.19,20,176.28,1-Feb-99,1-Feb-99,6789.91
8179,29387,2,64.95,20,1.86,1-Mar-99,16-Mar-99,83.09
8180,87295,15,35.35,20,1.45,1-Mar-99,13-Mar-99,53.9
8181,73735,34,341.17,20,10.53,1-Mar-99,20-Mar-99,350.64
8182,22343,2,46.2,20,0.15,1-Apr-99,8-Apr-99,66.05
8183,29387,11,10.87,20,0.27,1-Apr-99,14-Apr-99,30.6
8184,89097,33,237.19,20,3.88,1-Apr-99,16-Apr-99,253.31
8185,73735,33,292.25,20,8.14,1-May-99,16-May-99,304.11
8186,29387,14,73.94,20,2.3,1-Jul-99,7-Jul-99,91.64
8187,89097,33,254.53,20,8.36,1-Aug-99,6-Aug-99,266.17
8188,73735,2,11223.02,20,51.15,1-Feb-01,19-Feb-01,11191.87
8189,29387,3,212.3,20,1.37,1-Feb-01,18-Feb-01,230.93
8190,88873,4,483.38,20,18.86,1-Feb-01,1-Feb-01,484.52
8191,88873,6,499.71,20,13.57,1-Feb-01,4-Feb-01,506.14
8192,51512,9,649.71,20,27.26,1-Feb-01,16-Feb-01,642.45
8193,29387,21,322.7,20,8.41,1-Feb-01,13-Feb-01,334.29
8194,73735,32,264.18,20,12.61,1-Feb-01,17-Feb-01,271.57
8195,22343,37,476.1,20,22.06,1-Feb-01,2-Feb-01,474.04
8196,87295,38,317.37,20,9.43,1-Feb-01,12-Feb-01,327.94
8197,51512,39,301.66,20,0.21,1-Feb-01,16-Feb-01,321.45
8198,88873,40,374.38,20,17.37,1-Feb-01,6-Feb-01,377.01
8199,51512,44,630.76,20,29.66,1-Feb-01,6-Feb-01,621.1
8200,88873,46,419.54,20,7.79,1-Feb-01,3-Feb-01,431.75
8201,51512,53,533.01,20,19.44,1-Feb-01,9-Feb-01,533.57
8202,51512,54,120.6,20,1.23,1-Feb-01,14-Feb-01,139.37
8203,73735,55,1648.3,20,0.85,1-Feb-01,3-Feb-01,1667.45
8204,73735,56,464.2,20,22.98,1-Feb-01,14-Feb-01,461.22
8205,73735,58,443.73,20,3.18,1-Feb-01,16-Feb-01,460.55
8206,73735,59,355.48,20,13.69,1-Feb-01,17-Feb-01,361.79
8207,73735,60,339.22,20,9.55,1-Feb-01,8-Feb-01,349.67
8208,22343,2,111903.4,20,3517.26,1-Mar-01,19-Mar-01,108406.14
8209,73735,3,4352.25,20,165.71,1-Mar-01,10-Mar-01,4206.54
8210,22343,4,11255.74,20,237.01,1-Mar-01,5-Mar-01,11038.73
8211,73735,6,661.79,20,25.36,1-Mar-01,9-Mar-01,656.43
8212,51512,9,18247.34,20,259.11,1-Mar-01,11-Mar-01,18008.23
8213,87295,21,4084.27,20,198.68,1-Mar-01,11-Mar-01,3905.59
8214,22343,32,3935.25,20,194.33,1-Mar-01,6-Mar-01,3760.92
8215,15293,37,9258.05,20,372.96,1-Mar-01,19-Mar-01,8905.09
8216,51512,38,3620.6,20,171.58,1-Mar-01,14-Mar-01,3469.02
8217,51512,39,6294.15,20,63.97,1-Mar-01,13-Mar-01,6250.18
8218,87295,40,8294.85,20,164.63,1-Mar-01,1-Mar-01,8150.22
8219,87295,44,22945.16,20,562.55,1-Mar-01,3-Mar-01,22402.61
8220,22343,46,813.66,20,13.23,1-Mar-01,20-Mar-01,820.43
8221,89097,53,6510.84,20,154.02,1-Mar-01,19-Mar-01,6376.82
8222,89097,54,935.1,20,19.15,1-Mar-01,20-Mar-01,935.95
8223,88873,55,30312.28,20,1289.75,1-Mar-01,16-Mar-01,29042.53
8224,88873,56,6334.77,20,126.68,1-Mar-01,4-Mar-01,6228.09
8225,51512,58,20194.2,20,290.98,1-Mar-01,5-Mar-01,19923.22
8226,22343,59,8325.51,20,283.66,1-Mar-01,2-Mar-01,8061.85
8227,29387,60,4401.5,20,162.77,1-Mar-01,14-Mar-01,4258.73
8228,51512,2,70603,20,1103.88,1-Apr-01,17-Apr-01,69519.12
8229,87295,3,2513.4,20,12.48,1-Apr-01,9-Apr-01,2520.92
8230,22343,4,6270.5,20,289.64,1-Apr-01,11-Apr-01,6000.86
8231,87295,9,11434.68,20,311.43,1-Apr-01,18-Apr-01,11143.25
8232,73735,21,3233.09,20,120.48,1-Apr-01,12-Apr-01,3132.61
8233,22343,32,2912.76,20,49,1-Apr-01,5-Apr-01,2883.76
8234,15293,37,6130.32,20,154.95,1-Apr-01,19-Apr-01,5995.37
8235,73735,38,2372.62,20,0.49,1-Apr-01,16-Apr-01,2392.13
8236,73735,39,4339.38,20,136.4,1-Apr-01,10-Apr-01,4222.98
8237,87295,40,5883.3,20,140.25,1-Apr-01,14-Apr-01,5763.05
8238,22343,44,16337.85,20,569.59,1-Apr-01,18-Apr-01,15788.26
8239,51512,46,408.87,20,2,1-Apr-01,3-Apr-01,426.87
8240,73735,53,4255.03,20,115.59,1-Apr-01,14-Apr-01,4159.44
8241,22343,54,373.5,20,12.31,1-Apr-01,6-Apr-01,381.19
8242,22343,55,21435.27,20,870.78,1-Apr-01,11-Apr-01,20584.49
8243,73735,56,3617.16,20,122.18,1-Apr-01,4-Apr-01,3514.98
8244,73735,58,13839.9,20,65.18,1-Apr-01,16-Apr-01,13794.72
8245,87295,59,5406.06,20,98.18,1-Apr-01,19-Apr-01,5327.88
8246,15293,60,3915.53,20,188.42,1-Apr-01,2-Apr-01,3747.11
8247,22343,2,80309.01,20,3290.97,1-May-01,7-May-01,77038.04
8248,22343,3,3912.86,20,132.33,1-May-01,8-May-01,3800.53
8249,73735,4,6678.1,20,312.04,1-May-01,20-May-01,6386.06
8250,15293,6,569.5,20,19.38,1-May-01,20-May-01,570.12
8251,22343,9,11914,20,482.34,1-May-01,11-May-01,11451.66
8252,22343,21,2554.34,20,107.72,1-May-01,3-May-01,2466.62
8253,87295,32,2211.5,20,94.86,1-May-01,13-May-01,2136.64
8254,29387,37,6206.7,20,251.73,1-May-01,13-May-01,5974.97
8255,29387,38,2503.53,20,42.17,1-May-01,17-May-01,2481.36
8256,15293,39,3622.8,20,154.17,1-May-01,20-May-01,3488.63
8257,88873,40,4830,20,219.14,1-May-01,19-May-01,4630.86
8258,51512,44,17886.62,20,253.62,1-May-01,8-May-01,17653
8259,73735,46,624.12,20,15.37,1-May-01,14-May-01,628.75
8260,22343,53,3446.5,20,136.43,1-May-01,12-May-01,3330.07
8261,51512,54,811.59,20,16.45,1-May-01,20-May-01,815.14
8262,73735,55,20016.05,20,454.51,1-May-01,20-May-01,19581.54
8263,88873,56,4256.2,20,205.73,1-May-01,14-May-01,4070.47
8264,22343,58,10447.68,20,310.46,1-May-01,2-May-01,10157.22
8265,88873,59,4915.5,20,19.12,1-May-01,12-May-01,4916.38
8266,87295,60,17115.27,20,675.68,1-May-01,17-May-01,16459.59
8267,88873,2,70440.25,20,438.38,1-Jun-01,19-Jun-01,70021.87
8268,87295,3,3104.7,20,147.38,1-Jun-01,14-Jun-01,2977.32
8269,29387,4,5205.48,20,257.44,1-Jun-01,11-Jun-01,4968.04
8270,15293,6,479.1,20,0.58,1-Jun-01,7-Jun-01,498.52
8271,51512,9,11141.01,20,1.47,1-Jun-01,3-Jun-01,11159.54
8272,87295,21,2385.21,20,74.04,1-Jun-01,11-Jun-01,2331.17
8273,51512,32,2655.77,20,39.03,1-Jun-01,13-Jun-01,2636.74
8274,22343,37,6256.81,20,259.7,1-Jun-01,9-Jun-01,6017.11
8275,73735,38,2348.53,20,1.29,1-Jun-01,7-Jun-01,2367.24
8276,51512,39,4345.58,20,90.1,1-Jun-01,20-Jun-01,4275.48
8277,73735,40,5758.2,20,29.81,1-Jun-01,13-Jun-01,5748.39
8278,15293,44,15054,20,132.01,1-Jun-01,19-Jun-01,14941.99
8279,87295,46,567.97,20,26.19,1-Jun-01,9-Jun-01,561.78
8280,89097,53,4202.85,20,57.86,1-Jun-01,7-Jun-01,4164.99
8281,15293,54,673.64,20,32.95,1-Jun-01,19-Jun-01,660.69
8282,88873,55,20414.38,20,244.28,1-Jun-01,5-Jun-01,20190.1
8283,51512,56,3699.18,20,84.33,1-Jun-01,17-Jun-01,3634.85
8284,73735,58,14098.18,20,421.29,1-Jun-01,9-Jun-01,13696.89
8285,88873,59,5379.57,20,87.07,1-Jun-01,20-Jun-01,5312.5
8286,22343,60,6350.94,20,125.03,1-Jun-01,8-Jun-01,6245.91
8287,87295,2,78704.9,20,1285.48,1-Jul-01,15-Jul-01,77439.42
8288,51512,3,2462.04,20,104.47,1-Jul-01,14-Jul-01,2377.57
8289,29387,4,7646.15,20,12.65,1-Jul-01,16-Jul-01,7653.5
8290,73735,6,582.35,20,3.18,1-Jul-01,14-Jul-01,599.17
8291,89097,9,11960.02,20,210.26,1-Jul-01,11-Jul-01,11769.76
8292,15293,21,2636.56,20,108.47,1-Jul-01,11-Jul-01,2548.09
8293,29387,32,2412.28,20,119.72,1-Jul-01,4-Jul-01,2312.56
8294,89097,37,7040.59,20,309.3,1-Jul-01,13-Jul-01,6751.29
8295,51512,38,2165.72,20,5.3,1-Jul-01,5-Jul-01,2180.42
8296,89097,39,3940.38,20,5.7,1-Jul-01,8-Jul-01,3954.68
8297,22343,40,5256.09,20,64.97,1-Jul-01,20-Jul-01,5211.12
8298,88873,44,15468.3,20,463.81,1-Jul-01,12-Jul-01,15024.49
8299,22343,46,745,20,9.9,1-Jul-01,2-Jul-01,755.1
8300,22343,53,3785.68,20,77.17,1-Jul-01,5-Jul-01,3728.51
8301,22343,54,612.3,20,14.17,1-Jul-01,12-Jul-01,618.13
8302,29387,55,20024.44,20,604.9,1-Jul-01,19-Jul-01,19439.54
8303,88873,56,4657.84,20,141.61,1-Jul-01,16-Jul-01,4536.23
8304,22343,58,11847.68,20,244.27,1-Jul-01,17-Jul-01,11623.41
8305,51512,59,4769.28,20,110.31,1-Jul-01,17-Jul-01,4678.97
8306,87295,60,8215.45,20,402,1-Jul-01,9-Jul-01,7833.45
8307,88873,2,55910.89,20,2118.42,1-Aug-01,4-Aug-01,53812.47
8308,29387,3,1923.3,20,95.68,1-Aug-01,12-Aug-01,1847.62
8309,88873,4,5008.2,20,179.08,1-Aug-01,14-Aug-01,4849.12
8310,87295,9,8877.96,20,434.62,1-Aug-01,20-Aug-01,8463.34
