MANUFACTURERID,TRANSACTIONDATE,EMPLOYEE,AMOUNT,DESCRIPTION,REFERENCE
30,10-Oct-04,73735,-3376.55,Automatic payment of bills,9195
30,12-Oct-04,22343,1396.61,Automatic EOQ Inventory purchase,9223
30,8-Nov-04,22343,1937.84,Automatic EOQ Inventory purchase,9251
30,11-Nov-04,73735,-1396.61,Automatic payment of bills,9223
30,17-Jul-04,87295,-2560.29,Automatic payment of bills,9112
30,8-Dec-04,88873,4483.82,Automatic EOQ Inventory purchase,9279
30,16-Jul-04,88873,2082.77,Automatic EOQ Inventory purchase,9139
30,11-Jan-05,29387,4553.12,Automatic EOQ Inventory purchase,9307
30,11-Feb-05,87295,-4553.12,Automatic payment of bills,9307
30,16-Feb-05,88873,3260.88,Automatic EOQ Inventory purchase,9335
30,17-Mar-05,22343,-3260.88,Automatic payment of bills,9335
30,8-Jul-02,87295,2601.66,Automatic EOQ Inventory purchase,8541
30,1-Mar-00,89097,-264.61,Automatic payment of bills,7298
30,7-Dec-04,89097,-1937.84,Automatic payment of bills,9251
30,2-Apr-04,51512,-3787.89,Automatic payment of bills,9032
30,1-Dec-03,73735,-2044.5,Automatic payment of bills,8928
30,20-Dec-03,22343,3458.32,Automatic EOQ Inventory purchase,8954
30,15-Jan-04,87295,4583.2,Automatic EOQ Inventory purchase,8980
30,19-Jan-04,51512,-3458.32,Automatic payment of bills,8954
30,12-Feb-04,89097,-4583.2,Automatic payment of bills,8980
19,20-Mar-98,87295,-5956.95,Automatic payment of bills,909
19,3-Mar-98,88873,8696.97,Automatic EOQ Inventory purchase,929
19,20-Dec-97,51512,4900.08,Automatic EOQ Inventory purchase,869
19,29-Jan-98,87295,-4542.33,Automatic payment of bills,889
19,1-Jan-98,51512,4542.33,Automatic EOQ Inventory purchase,889
19,4-Nov-97,73735,6187.48,Automatic EOQ Inventory purchase,849
19,5-Dec-97,22343,-6187.48,Automatic payment of bills,849
19,27-Mar-00,89097,-742.43,Automatic payment of bills,7294
19,8-Aug-98,22343,11292.03,Automatic EOQ Inventory purchase,1029
19,19-Feb-98,15293,5956.95,Automatic EOQ Inventory purchase,909
19,2-Jan-99,29387,2949.62,Automatic EOQ Inventory purchase,8152
19,1-Jun-97,51512,5960.07,Automatic EOQ Inventory purchase,749
19,4-Nov-97,29387,-4881.47,Automatic payment of bills,829
19,30-Mar-00,88873,-74.11,Automatic payment of bills,7275
19,8-Mar-00,51512,742.43,Automatic EOQ Inventory purchase,7294
19,29-Feb-00,89097,74.11,Automatic EOQ Inventory purchase,7275
19,29-Jan-00,73735,4747.03,Automatic EOQ Inventory purchase,7252
19,7-Feb-99,51512,2928.27,Automatic refund for overpayment,1109
19,5-Mar-00,73735,-4747.03,Automatic payment of bills,7252
19,7-Jan-99,73735,-2928.27,Automatic payment of bills,1109
19,1-Sep-98,22343,10068.28,Automatic EOQ Inventory purchase,1049
19,10-Dec-98,29387,2928.27,Automatic EOQ Inventory purchase,1109
19,6-Dec-98,89097,-10020.93,Automatic payment of bills,1089
19,4-Dec-98,73735,1230.58,Automatic EOQ Inventory purchase,8132
19,20-Nov-98,73735,-10217.22,Automatic payment of bills,1069
19,9-Nov-98,88873,10020.93,Automatic EOQ Inventory purchase,1089
19,19-Oct-98,87295,10217.22,Automatic EOQ Inventory purchase,1069
19,3-Oct-98,87295,-10068.28,Automatic payment of bills,1049
19,3-Sep-98,29387,-11292.03,Automatic payment of bills,1029
19,6-Feb-99,51512,1082.51,Automatic EOQ Inventory purchase,8172
19,1-Jul-94,29387,136.79,Automatic EOQ Inventory purchase,91
19,10-Dec-94,15293,188.23,Automatic EOQ Inventory purchase,180
19,8-Dec-94,22343,-303.13,Automatic payment of bills,162
19,8-Nov-94,73735,303.13,Automatic EOQ Inventory purchase,162
19,7-Nov-94,22343,-244.52,Automatic payment of bills,144
19,13-Oct-94,51512,-245.83,Automatic payment of bills,126
19,2-Oct-94,29387,244.52,Automatic EOQ Inventory purchase,144
19,18-Sep-94,51512,-240.6,Automatic payment of bills,108
19,13-Sep-94,87295,245.83,Automatic EOQ Inventory purchase,126
19,10-Jan-95,51512,-188.23,Automatic payment of bills,180
19,29-Jul-94,51512,-136.79,Automatic payment of bills,91
19,16-Jul-94,22343,-503.7,Automatic payment of bills,77
19,14-Jun-94,22343,-474.7,Automatic payment of bills,65
19,16-May-94,73735,474.7,Automatic EOQ Inventory purchase,65
19,21-Mar-94,51512,-926.27,Automatic payment of bills,41
19,16-Feb-94,87295,926.27,Automatic EOQ Inventory purchase,41
19,31-Jan-94,22343,-1595.25,Automatic payment of bills,19
19,1-Jan-94,87295,1595.25,Initial Purchase for startup,19
19,11-Oct-97,88873,-5628.22,Automatic payment of bills,809
19,25-Jun-97,51512,-5960.07,Automatic payment of bills,749
19,18-Aug-94,51512,240.6,Automatic EOQ Inventory purchase,108
19,6-Sep-97,22343,-5023.63,Automatic payment of bills,789
19,3-Oct-97,22343,4881.47,Automatic EOQ Inventory purchase,829
19,15-Jun-94,22343,503.7,Automatic EOQ Inventory purchase,77
19,14-Sep-97,29387,5628.22,Automatic EOQ Inventory purchase,809
19,16-Jan-95,22343,485.72,Automatic EOQ Inventory purchase,198
19,8-Aug-97,51512,-5221.5,Automatic payment of bills,769
19,6-Aug-97,15293,5023.63,Automatic EOQ Inventory purchase,789
19,6-Jul-97,22343,5221.5,Automatic EOQ Inventory purchase,769
19,15-Jun-97,88873,-5136.62,Automatic payment of bills,729
19,16-May-97,22343,5136.62,Automatic EOQ Inventory purchase,729
19,20-Feb-97,88873,1704.74,Automatic EOQ Inventory purchase,670
19,6-May-97,87295,-5307.19,Automatic payment of bills,709
19,5-Feb-95,15293,188.23,Automatic refund for overpayment,180
19,12-Feb-95,29387,-485.72,Automatic payment of bills,198
19,8-Mar-95,51512,-188.23,Automatic payment of bills,180
19,16-Mar-97,73735,4691.8,Automatic EOQ Inventory purchase,689
19,21-Mar-97,73735,-1704.74,Automatic payment of bills,670
19,16-Apr-97,22343,-4691.8,Automatic payment of bills,689
19,9-Apr-97,73735,5307.19,Automatic EOQ Inventory purchase,709
20,1-Jan-94,87295,222.6,Initial Purchase for startup,20
20,31-Jan-94,87295,-222.6,Automatic payment of bills,20
21,3-Dec-03,89097,2848.94,Automatic EOQ Inventory purchase,8953
21,7-Sep-03,88873,4092.54,Automatic EOQ Inventory purchase,8876
21,16-Sep-03,73735,-4241.56,Automatic payment of bills,8851
21,14-Oct-03,89097,2538.09,Automatic EOQ Inventory purchase,8901
21,14-Nov-03,29387,-2538.09,Automatic payment of bills,8901
21,1-Dec-03,89097,-1792.49,Automatic payment of bills,8927
21,1-Feb-04,15293,-3521.3,Automatic payment of bills,8979
21,4-Jan-04,29387,3521.3,Automatic EOQ Inventory purchase,8979
21,21-Aug-03,89097,-3848.14,Automatic payment of bills,8826
21,1-May-03,89097,3964.64,Automatic EOQ Inventory purchase,8776
21,3-Jan-04,87295,-2848.94,Automatic payment of bills,8953
21,10-Feb-04,73735,3393.24,Automatic EOQ Inventory purchase,9005
21,17-Aug-03,73735,4241.56,Automatic EOQ Inventory purchase,8851
21,20-Jul-03,73735,3848.14,Automatic EOQ Inventory purchase,8826
21,8-Jul-03,51512,-3753.65,Automatic payment of bills,8801
21,7-Jun-03,73735,3753.65,Automatic EOQ Inventory purchase,8801
21,5-Apr-03,87295,-3848.03,Automatic payment of bills,8724
21,14-May-03,88873,-4093.34,Automatic payment of bills,8750
21,14-Apr-03,88873,4093.34,Automatic EOQ Inventory purchase,8750
21,9-Mar-03,88873,3848.03,Automatic EOQ Inventory purchase,8724
21,7-Mar-04,73735,3604.63,Automatic EOQ Inventory purchase,9031
21,13-Mar-03,88873,-4127.53,Automatic payment of bills,8699
21,14-Feb-05,73735,-4269.98,Automatic payment of bills,9306
21,26-May-03,89097,-3964.64,Automatic payment of bills,8776
21,3-Sep-04,73735,3308.29,Automatic EOQ Inventory purchase,9194
21,12-Feb-03,88873,4127.53,Automatic EOQ Inventory purchase,8699
21,9-Oct-03,73735,-4092.54,Automatic payment of bills,8876
21,13-Mar-05,22343,-4767.55,Automatic payment of bills,9334
21,11-Feb-05,87295,4767.55,Automatic EOQ Inventory purchase,9334
21,14-Jan-05,51512,4269.98,Automatic EOQ Inventory purchase,9306
21,20-Dec-04,87295,3448.51,Automatic EOQ Inventory purchase,9278
21,14-Dec-04,51512,-1383.24,Automatic payment of bills,9250
21,19-Nov-04,88873,-1679.8,Automatic payment of bills,9222
21,15-Nov-04,88873,1383.24,Automatic EOQ Inventory purchase,9250
21,16-Oct-04,15293,1679.8,Automatic EOQ Inventory purchase,9222
21,17-Jan-05,89097,-3448.51,Automatic payment of bills,9278
21,12-Sep-04,29387,-3067,Automatic payment of bills,9166
21,11-Mar-04,88873,-3393.24,Automatic payment of bills,9005
21,15-Aug-04,89097,-2882.68,Automatic payment of bills,9138
21,6-Aug-04,73735,3067,Automatic EOQ Inventory purchase,9166
21,10-Jul-04,73735,2882.68,Automatic EOQ Inventory purchase,9138
21,8-Jul-04,51512,-2622.31,Automatic payment of bills,9111
21,21-Jun-04,15293,-2630.64,Automatic payment of bills,9084
21,4-Jun-04,51512,2622.31,Automatic EOQ Inventory purchase,9111
21,17-May-04,29387,2630.64,Automatic EOQ Inventory purchase,9084
21,11-May-04,73735,-4229.66,Automatic payment of bills,9057
21,8-Apr-04,51512,4229.66,Automatic EOQ Inventory purchase,9057
21,6-Apr-04,51512,-3604.63,Automatic payment of bills,9031
21,29-Sep-04,15293,-3308.29,Automatic payment of bills,9194
21,11-Jun-01,87295,2331.17,Automatic EOQ Inventory purchase,8272
21,11-Jan-02,29387,2562.15,Automatic EOQ Inventory purchase,8409
21,1-Jan-02,22343,-4142.32,Automatic payment of bills,8389
21,20-Dec-01,87295,-2967.24,Automatic payment of bills,8369
21,2-Dec-01,89097,4142.32,Automatic EOQ Inventory purchase,8389
21,20-Nov-01,89097,2967.24,Automatic EOQ Inventory purchase,8369
21,31-Oct-01,22343,-1593.78,Automatic payment of bills,8350
21,18-Oct-01,22343,-2227.73,Automatic payment of bills,8331
21,2-Oct-01,15293,1593.78,Automatic EOQ Inventory purchase,8350
21,19-Sep-01,51512,2227.73,Automatic EOQ Inventory purchase,8331
21,18-Sep-01,88873,-2406.41,Automatic payment of bills,8311
21,6-Feb-02,88873,1963.9,Automatic EOQ Inventory purchase,8429
21,13-Jul-01,22343,-2331.17,Automatic payment of bills,8272
21,17-Aug-01,22343,-2548.09,Automatic payment of bills,8292
21,31-May-01,73735,-2466.62,Automatic payment of bills,8252
21,15-May-01,87295,-3132.61,Automatic payment of bills,8232
21,3-May-01,22343,2466.62,Automatic EOQ Inventory purchase,8252
21,12-Apr-01,73735,3132.61,Automatic EOQ Inventory purchase,8232
21,8-Apr-01,89097,-3905.59,Automatic payment of bills,8213
21,17-Mar-01,15293,-334.29,Automatic payment of bills,8193
21,11-Mar-01,87295,3905.59,Automatic EOQ Inventory purchase,8213
21,13-Feb-01,29387,334.29,Automatic EOQ Inventory purchase,8193
21,29-Jan-94,15293,-82,Automatic payment of bills,21
21,6-Feb-03,88873,-4266.67,Automatic payment of bills,8675
21,19-Aug-01,87295,2406.41,Automatic EOQ Inventory purchase,8311
21,8-Sep-02,51512,-2469.28,Automatic payment of bills,8563
21,11-Jul-01,15293,2548.09,Automatic EOQ Inventory purchase,8292
21,8-Feb-02,51512,-2562.15,Automatic payment of bills,8409
21,2-Jan-03,22343,-3583.16,Automatic payment of bills,8652
21,9-Dec-02,22343,-2276.55,Automatic payment of bills,8630
21,6-Dec-02,73735,3583.16,Automatic EOQ Inventory purchase,8652
21,12-Nov-02,73735,-1527.9,Automatic payment of bills,8608
21,9-Nov-02,51512,2276.55,Automatic EOQ Inventory purchase,8630
21,8-Oct-02,15293,-2231.38,Automatic payment of bills,8586
21,9-Jan-03,87295,4266.67,Automatic EOQ Inventory purchase,8675
21,3-Sep-02,29387,2231.38,Automatic EOQ Inventory purchase,8586
21,4-Aug-02,51512,2469.28,Automatic EOQ Inventory purchase,8563
21,4-Aug-02,87295,-1671.02,Automatic payment of bills,8540
21,4-Apr-02,73735,2248.7,Automatic EOQ Inventory purchase,8473
21,7-Mar-02,87295,-1963.9,Automatic payment of bills,8429
21,17-Oct-02,88873,1527.9,Automatic EOQ Inventory purchase,8608
21,12-Mar-02,88873,1977.79,Automatic EOQ Inventory purchase,8451
21,10-Apr-02,22343,-1977.79,Automatic payment of bills,8451
21,4-May-02,51512,-2248.7,Automatic payment of bills,8473
21,4-May-02,73735,2525.86,Automatic EOQ Inventory purchase,8495
21,1-Nov-03,73735,1792.49,Automatic EOQ Inventory purchase,8927
21,4-Jun-02,87295,-2525.86,Automatic payment of bills,8495
21,1-Jan-94,87295,82,Initial Purchase for startup,21
21,14-Jun-02,29387,2210.72,Automatic EOQ Inventory purchase,8518
21,10-Jul-02,89097,1671.02,Automatic EOQ Inventory purchase,8540
21,14-Jul-02,22343,-2210.72,Automatic payment of bills,8518
22,5-Jun-98,87295,1287.81,Automatic EOQ Inventory purchase,990
22,6-Oct-98,73735,1251.62,Automatic EOQ Inventory purchase,1070
22,18-Sep-98,22343,1380.25,Automatic EOQ Inventory purchase,1050
22,11-Sep-98,73735,-1484.76,Automatic payment of bills,1030
22,14-Aug-98,22343,-1679.77,Automatic payment of bills,1010
22,12-Aug-98,22343,1484.76,Automatic EOQ Inventory purchase,1030
22,18-Jul-98,87295,1679.77,Automatic EOQ Inventory purchase,1010
22,5-May-98,87295,1337.03,Automatic EOQ Inventory purchase,970
22,6-Jun-98,51512,-1337.03,Automatic payment of bills,970
22,20-Oct-98,22343,-1380.25,Automatic payment of bills,1050
22,1-May-98,88873,-1389.89,Automatic payment of bills,950
22,7-Apr-98,29387,-1275.55,Automatic payment of bills,930
22,7-Jul-98,87295,-1287.81,Automatic payment of bills,990
22,2-Nov-98,88873,-1251.62,Automatic payment of bills,1070
22,5-Nov-98,87295,1246.29,Automatic EOQ Inventory purchase,1090
22,6-Dec-98,89097,-1246.29,Automatic payment of bills,1090
22,18-Dec-98,87295,450.43,Automatic EOQ Inventory purchase,1110
22,18-Dec-98,73735,229.54,Automatic EOQ Inventory purchase,8133
22,4-Jan-99,51512,538.58,Automatic EOQ Inventory purchase,8153
22,16-Jan-99,88873,-450.43,Automatic payment of bills,1110
22,8-Feb-99,88873,195.02,Automatic EOQ Inventory purchase,8173
22,12-Feb-99,87295,450.43,Automatic refund for overpayment,1110
22,15-Jan-00,88873,773.71,Automatic EOQ Inventory purchase,7253
22,13-Feb-00,73735,-773.71,Automatic payment of bills,7253
22,23-Mar-00,89097,-120.8,Automatic payment of bills,7295
22,3-Apr-98,88873,1389.89,Automatic EOQ Inventory purchase,950
22,8-Sep-97,51512,751.78,Automatic EOQ Inventory purchase,810
22,24-Feb-00,22343,120.8,Automatic EOQ Inventory purchase,7295
22,27-Aug-97,87295,-554.92,Automatic payment of bills,790
22,20-Feb-97,73735,120.03,Automatic EOQ Inventory purchase,671
22,8-Mar-97,29387,861.31,Automatic EOQ Inventory purchase,690
22,28-Mar-97,73735,-120.03,Automatic payment of bills,671
22,6-Apr-97,22343,-861.31,Automatic payment of bills,690
22,15-Apr-97,15293,757.44,Automatic EOQ Inventory purchase,710
22,18-May-97,15293,-757.44,Automatic payment of bills,710
22,18-May-97,87295,668.33,Automatic EOQ Inventory purchase,730
22,14-Jun-97,87295,826.84,Automatic EOQ Inventory purchase,750
22,22-Jun-97,51512,-668.33,Automatic payment of bills,730
22,6-Jul-97,51512,695.62,Automatic EOQ Inventory purchase,770
22,13-Jul-97,88873,-826.84,Automatic payment of bills,750
22,9-Mar-98,29387,-679.25,Automatic payment of bills,910
22,9-Aug-97,29387,-695.62,Automatic payment of bills,770
22,30-Jan-94,89097,-217.5,Automatic payment of bills,22
22,11-Oct-97,88873,785.31,Automatic EOQ Inventory purchase,830
22,7-Oct-97,15293,-751.78,Automatic payment of bills,810
22,1-Jan-94,87295,217.5,Initial Purchase for startup,22
22,8-Nov-97,87295,-785.31,Automatic payment of bills,830
22,13-Nov-97,87295,811.46,Automatic EOQ Inventory purchase,850
22,12-Dec-97,88873,612.59,Automatic EOQ Inventory purchase,870
22,17-Dec-97,22343,-811.46,Automatic payment of bills,850
22,11-Jan-98,88873,-612.59,Automatic payment of bills,870
22,20-Jan-98,15293,577.56,Automatic EOQ Inventory purchase,890
22,6-Feb-98,22343,679.25,Automatic EOQ Inventory purchase,910
22,16-Feb-98,87295,-577.56,Automatic payment of bills,890
22,8-Mar-98,89097,1275.55,Automatic EOQ Inventory purchase,930
22,3-Aug-97,87295,554.92,Automatic EOQ Inventory purchase,790
26,1-Jan-94,87295,197.7,Initial Purchase for startup,26
26,29-Jan-94,87295,-197.7,Automatic payment of bills,26
27,2-Dec-98,22343,417,Automatic EOQ Inventory purchase,8134
27,4-May-98,51512,2144.75,Automatic EOQ Inventory purchase,971
27,16-May-98,22343,-1973.64,Automatic payment of bills,951
27,29-May-98,73735,-2144.75,Automatic payment of bills,971
27,15-Jun-98,51512,1881.8,Automatic EOQ Inventory purchase,991
27,12-Jul-98,73735,2316.61,Automatic EOQ Inventory purchase,1011
27,15-Jul-98,73735,-1881.8,Automatic payment of bills,991
27,3-Aug-98,15293,2372.46,Automatic EOQ Inventory purchase,1031
27,13-Aug-98,73735,-2316.61,Automatic payment of bills,1011
27,29-Aug-98,87295,-2372.46,Automatic payment of bills,1031
27,3-Sep-98,51512,2043.55,Automatic EOQ Inventory purchase,1051
27,5-Oct-98,15293,-2043.55,Automatic payment of bills,1051
27,9-Oct-98,51512,2169.56,Automatic EOQ Inventory purchase,1071
27,15-Nov-98,88873,1579.81,Automatic EOQ Inventory purchase,1091
27,9-Dec-98,22343,483.94,Automatic EOQ Inventory purchase,1111
27,12-Dec-98,73735,-1579.81,Automatic payment of bills,1091
27,15-Mar-00,88873,-192.87,Automatic payment of bills,7296
27,1-Jan-99,73735,-483.94,Automatic payment of bills,1111
27,19-Apr-98,87295,1973.64,Automatic EOQ Inventory purchase,951
27,18-Jan-99,88873,710.94,Automatic EOQ Inventory purchase,8154
27,27-Jan-99,22343,483.94,Automatic refund for overpayment,1111
27,16-Feb-99,22343,367.21,Automatic EOQ Inventory purchase,8174
27,21-Jan-00,51512,1375.12,Automatic EOQ Inventory purchase,7254
27,19-Feb-00,15293,-1375.12,Automatic payment of bills,7254
27,22-Feb-00,22343,192.87,Automatic EOQ Inventory purchase,7296
27,6-May-97,29387,496.33,Automatic EOQ Inventory purchase,731
27,7-Nov-98,29387,-2169.56,Automatic payment of bills,1071
27,6-Apr-97,87295,710.75,Automatic EOQ Inventory purchase,711
27,11-Apr-98,87295,-1706.98,Automatic payment of bills,931
27,13-Jun-97,88873,1079.28,Automatic EOQ Inventory purchase,751
27,1-Jan-94,87295,720.1,Initial Purchase for startup,27
27,27-Jan-94,88873,-720.1,Automatic payment of bills,27
27,2-Apr-97,22343,-921.22,Automatic payment of bills,691
27,1-May-97,88873,-710.75,Automatic payment of bills,711
27,30-May-97,73735,-496.33,Automatic payment of bills,731
27,9-Jul-97,51512,799.17,Automatic EOQ Inventory purchase,771
27,12-Jul-97,29387,-1079.28,Automatic payment of bills,751
27,8-Aug-97,22343,-799.17,Automatic payment of bills,771
27,18-Aug-97,87295,793.37,Automatic EOQ Inventory purchase,791
27,5-Sep-97,87295,1206.62,Automatic EOQ Inventory purchase,811
27,21-Mar-98,51512,-1350.31,Automatic payment of bills,911
27,6-Mar-97,73735,921.22,Automatic EOQ Inventory purchase,691
27,10-Mar-98,22343,1706.98,Automatic EOQ Inventory purchase,931
27,19-Sep-97,73735,-793.37,Automatic payment of bills,791
27,30-Jan-98,88873,-811.54,Automatic payment of bills,891
27,12-Jan-98,22343,-752.35,Automatic payment of bills,871
27,5-Jan-98,29387,811.54,Automatic EOQ Inventory purchase,891
27,12-Dec-97,29387,752.35,Automatic EOQ Inventory purchase,871
27,3-Dec-97,88873,-1491.92,Automatic payment of bills,851
27,5-Nov-97,29387,-1260.34,Automatic payment of bills,831
27,2-Nov-97,87295,1491.92,Automatic EOQ Inventory purchase,851
27,7-Oct-97,22343,1260.34,Automatic EOQ Inventory purchase,831
27,6-Oct-97,88873,-1206.62,Automatic payment of bills,811
27,17-Feb-98,22343,1350.31,Automatic EOQ Inventory purchase,911
28,30-Jan-94,51512,-565,Automatic payment of bills,28
28,1-Jan-94,87295,565,Initial Purchase for startup,28
29,13-May-97,87295,652.98,Automatic EOQ Inventory purchase,732
29,30-Jul-97,89097,-981.34,Automatic payment of bills,772
